,place,review,date
404,FARFOR,"Хорошее место для перекуса, очень сытное так что расчитывайте порцию (у меня это не вышло) приятно что рис не разварен и рыба не похожа на бледное нечто, приятно кушать. 
Днем довольно тихо, хоть и помещение небольшое, первый раз заказывала домой, теперь решила зайти сама, есть скидка на самовынос и в зале, удалось съэкономить 🙃",28 июня
405,FARFOR,"Были с друзьями тут много раз. Очень нравится. Роллы большого размера и очень вкусные. Цены приличные. В заведении очень уютно и атмосферно, вежливый персонал. Обязательно вернёмся ещё не один раз!!!",23 июня
406,FARFOR,"Отлично сели , поели",23 июня
407,FARFOR,Имба хавчик все топчик,23 июня
408,FARFOR,"Приятное кафе, вкусные роллы, доброжелательные люди, рекомендую!",22 июня
409,FARFOR,"Всем добрый день. Зашли в фарфор первый раз, заказали сет суши, очень понравился. Я люблю роллы. Тают во рту. Всем советую посетить есть столики с видом на парк, удобная парковка, на заказ. Разнообразно меню. Работают профессионально.",15 июня
410,FARFOR,Все очень вкусно. Место приятное и уютное. Рабочий персонал вежливый. С радостью еще приду в это замечательное место. Рекомендую. 👍,7 июня
411,FARFOR,"Не всегда вкусно, цены выше среднего. Доставка быстрая. Пицца не самая лучшая, но сьедобная. В самом кафе нет даже кофе. Не плохой вариант, но есть доставки лучше",25 мая
412,FARFOR,Сделала заказ утром ко времени! Опоздали на час! Заказ был на детский день рождения!,20 мая
413,FARFOR,"Ставлю такую оценку из того долго готовят и долго доставка едет и это не первый раз,а а по счёту 3 или 4, больше заказывать не буду в фарфоре,если вы не успеваете больше время сделайте в приложении и другим не советую заказывать тут, лучшее немного по дороже и доставка вовремя, задумайтесь....",12 мая
414,FARFOR,"Отличная пицца и роллы, рекомендую",10 мая
415,FARFOR,После прогулки с детьми частенько туда заходим. Всегда всё вкусно. И быстро готовят. Персонал приветливый.,22 апреля
416,FARFOR,"Заказали на 8 марта роллы 2 порции с самовывоз. Сделали якобы быстро. Одна была свежая, а вторая кислая. Пришлось половину выкинуть. Разочаровалась",30 марта
417,FARFOR,"Очень быстро привезли - за пол часа.
Брала сет ""Японика"" - там самые вкусные - роллы в хрустящей панировке",23 марта
418,FARFOR,"Всегда свежие и вкусные роллы постоянно беру только там,но вот по времени всегда не успевают во время,что доставка,что самовывоз.",9 марта
419,FARFOR,Сделали заказ в 18:00. Сказали привезут с 20-21. Трубку не берут. Доставки тоже нет. Спасибо за сервис,8 марта
420,FARFOR,Я офигела.пирог с лососем ...какой же он вкусный !!всем советую.когда откусываешь один кусочек хочется все больше.За него и 600 рублей не жалко.,22 февраля
421,FARFOR,"Отзывчивый персонал, вкусно и быстро, беру уже не первый раз",9 февраля
422,FARFOR,"Заказ 24273590 доставлен вовремя, претензий к качеству продукции нет, всё вкусно. В заказе не было палочек и салфеток....совсем!Перед гостями было неудобно...",4 февраля
423,FARFOR,Очень вкусные роллы! И достаточно быстрая доставка.,26 января
424,FARFOR,Холодно и неуютно. Тёмное освещение. Еда так себе,16 января
425,FARFOR,"31 декабря 2022 года, я с утра заказала роллы на стол, заказ был на 20:00 вечера, днём я увидела, что они работают до 19:30, думаю ну и ладно привезут пораньше, оказалось веселее, мне позвонили 19:30 и сказали что по техническим причинам мне не могут привезти роллы, кухня не работает, в 19:30, я больше не где не могу заказать роллы праздник испорчен, дети плачут! Отношение конечно замечательное, а я ведь не мало заказала на 2700 рублей! Не ужели нельзя было хоть на 2 часа раньше, мне сказали пришлём промокод на следующую заказ, к сожелению промокод не могу поставить на праздничный стол и накормить детей!!! Спасибо большое, больше не когда не буду обращаться в эту компанию!!! И всех призываю, что могут вот так кинуть! Да и странно, отказали красиво, а деньги пока не вернулись!!! Просто ужас!!",31 декабря 2022
426,FARFOR,Самые вкусные роллферы и самый лучший и вежливый персонал,22 декабря
427,FARFOR,"Всё очень вкусно, адекватные цены, доброжелательный персонал, уютная атмосфера . Было бы хорошо, если б добавили кофе в меню )",17 декабря
428,FARFOR,"Всё супер. И парковка есть. 
Верните пожалуйста кофемашину)",17 декабря
429,FARFOR,Спасибо за быструю доставку! Все очень вкусно.,14 декабря
430,FARFOR,"Очень приятное место для посиделок в семейном кругу . Доброжелательные менеджеры , опрятные и хорошие повара",11 декабря
431,FARFOR,"Не умеют готовить пироги, попробовав в 2020 году пирог с картошкой и мясом и рыбный были в восторге, но потом трижды заказывали эти же пироги, все три раза привозили сырые то тесто, то начинка, больше у них не заказываем",3 декабря
432,FARFOR,"Добрый день, решила оставить свой отзыв о Фарфоре, не знаю с чем это связано, но раньше роллы были намного вкуснее, заказали недавно Самый рыбный сет, рис недоварен, жëсткий, настроение испорчено, то ли спешили приготовить ко времени, то ли просто сделали и ладно. А недавно привезли только половину заказанного сета, пока позвонили, пока довезли, вечер насмарку. По вашей просьбе добавляю номер заказа 29335002",29 ноября
433,FARFOR,Очень долго приходится ждать заказ,25 ноября
434,FARFOR,"Хорошее, уютное заведение. Качественное приготовление блюд и быстрая удобная доставка.",25 ноября
435,FARFOR,Фарфор в Новокуйбышевске одни из лучших кто представляет японскую кухню постоянно улудшая свой сервис и качество много разных акций все очень вкусно,24 ноября
436,FARFOR,"Захотел покушать,зашёл в фарфор очень вкусно,советую",18 ноября
437,FARFOR,"Суперское место, вкусно и быстро. Очень понравилось!",18 ноября
438,FARFOR,"Вкусные роллы и пицца. Здорово, что этот фарфор - именно кафе, можно покушать прямо здесь. Красиво, уютно, атмосферно, недорого.",12 ноября
439,FARFOR,"Отличное место, приветливый персонал",11 ноября
440,FARFOR,"Хорошее заведение ходим всей семьей очень нравится , роллы и пицца вкусные , цена всегда устраивает и скидки постоянно , лучшее в городе заведение , где можно покушать роллы",11 ноября
441,FARFOR,"Отличное место для семейных посиделок, а еда на высшем классе",2 ноября
442,FARFOR,"место бомбезное) обслуживание классное, советую)",31 октября
443,FARFOR,"Очень комфортное место! Каждый раз прихожу сюда с друзьями, классное обслуживание. Советую!!",31 октября
444,FARFOR,"Я бы на месте большой точки Фарфор, проверила это место . 
Были проездом, думали всё будет на высшем уровне, но таких ролл я ещё не встречала.",30 октября
445,FARFOR,"Каждый раз по приезду либо заходим, либо заказываем домой.
Всегда вкусно, всегда довольны.",30 октября
446,FARFOR,"Который раз заказываю доставку , всегда задержка от 30 минут и более , бывало даже и на 3 часа задерживали. Сегодня заказал на день рождения сет роллов и пиццу, заказ был сделан в 12 часов , в 16:00 должны были привезти, в итоге в 16:20 позвонили в поддержку , сказали что до сих пор готовят. Никому не советую заказывать , ужасное отношение к клиентам.",28 октября
447,FARFOR,"Приятное обслуживание, всегда быстрая доставка. В самом кафе чисто, приятная атмосфера",28 октября
448,FARFOR,"Очень хорошие обслуживание пиццу взяли по дешевле, хорошо провели время",27 октября
449,FARFOR,В фарфор очень вкусные роллы и очень атмосферно,27 октября
450,FARFOR,Роллы оч вкусные. Песни супер💋,27 октября
451,FARFOR,"Отличное заведение, ходим туда с семьёй на выходных. Очень вкусно готовят, замечательное обслуживание. Советую посетить данное заведение, гарантирую вы останетесь довольны.",25 октября
452,FARFOR,Устное кафе и все вкусно,20 октября
453,FARFOR,"Очень прекрасное завидение👍👍очень вкусно, всегда делают с любовью на каждые праздники пытаемся заказывать тут . Очень близко с домом в общем вкусно🤤👍👍",19 октября
454,FARFOR,"Заказывал пиццу, привезли не ту, трубки не брали, не рекомендую. Номер заказа 28632257",18 октября
455,FARFOR,"Посетили место в первый раз 
И очень хорошие впечатление остались,а самое главное вкусно и сытно",11 октября
456,FARFOR,"Вкусно и недорого, заказываю на постоянной основе.",9 октября
457,FARFOR,Очень вкусно♥️,7 октября
458,FARFOR,"Очень вкусно,заказываю уже не 1 раз!❤️",7 октября
459,FARFOR,"Очень вкусно , быстрый и вежливый персонал!
Рекомендую !!!",6 октября
460,FARFOR,"Классное обслуживание и хороший персонал
На доставке работают очень вежливые и быстрые курьеры
Не однократно кушали у них, всегда все супер!",6 октября
461,FARFOR,"Заказываю сеты, пиццу здесь уже лет 5...Ни разу не разочаровалась... Всегда вкусно, порции большие, хороший выбор... Доставка вовремя... Однозначно рекомендую...",5 октября
462,FARFOR,"Были проездом, но целенаправленно заехали в Фарфор взять роллы с собой, поскольку знакомы с этой сетью и думали, что не будет ко вкусу и качеству блюд претензий. В итоге могу сказать следующее: 
1. Заказывали два сета (ходовой и удачный). Выглядит симпатично и на этом в общем все! 
2. Рис не доварен, ешь как крупинки. Портит весь вкус и удовольствие, которое обычно бывает при поедании вкусных блюд. В общем съели без удовольствия, потому что вернуть уже не могли - уехали у другой город. Огромный минус кухне! 
3. На два достаточно Крупных сета (каждый сет на 3-4 персоны) предоставляется бесплатно только 2 пары палочек, 2 соевого соуса, 2 имбирь, 2 васаби - все остальное количество покупай за деньги. Как сообщил нам кассир - если закажем один сет / будет все по 1-му. Впервые о таких условиях слышу и если честно - удивлена, если это действительно правда, тогда это крайне странно… совершенно не логично. 

Желаю администрации данного заведения уделить внимание качеству приготовления блюд и регулярной проверке сотрудников кухни.",4 октября
463,FARFOR,"Уютно, вкусно, быстро. Рекомендую.",4 октября
464,FARFOR,"Очень приятное место, вкусные роллы и музыка в зале в меру тихая, не мешает общаться. Обязательно придем сюда в следующий раз)",1 октября
465,FARFOR,"Ужасно , очень долго ждем заказ. Сказали 15-25 минут . В итоге просидели 45 минут.",1 октября
466,FARFOR,"Всегда беру там роллер, очень вкусно!",30 сентября
467,FARFOR,"Очень вкусно всегда кушаем 
Очень люблю это место",29 сентября
468,FARFOR,Очень вкусные роллы!закажем ещё раз спасибо большое!,15 сентября
469,FARFOR,"На любителя,бывает не совсем качественно приготовлены",10 сентября
470,FARFOR,"Скатились,доставка 3.5час,а потом звонок, доставка будет через 40мин.В 23.00 приятного аппетита.",10 сентября
471,FARFOR,Никогда не привозят заказ вовремя,9 сентября
472,FARFOR,Наше любимое заведение для заказов на дом! Всё очень вкусно и не очень дорого плюс бывают приятные бонусы в виде скидок и розыгрышей вкусняшек,3 сентября
473,FARFOR,Заведение очень хорошее и очень удобное рядом с домом всё очень уютно,3 сентября
474,FARFOR,Заведение очень хорошое очень удобно и комфортно,3 сентября
475,FARFOR,Спасибо большое . очень хорошее заведение очень сильно понравилось будем ходить только сюда,3 сентября
476,FARFOR,Очень классное кафе и доставка быстрая и еда очень вкусная плюс порции не маленькие.,31 августа
477,FARFOR,"Спасибо большое , очень понравилось. Вкусно покушали и спокойно посидели .",27 августа
478,FARFOR,"Очень вкусно, кафе выглядит хорошо, а также быстро работает доставка в отдаленные части города",24 августа
479,FARFOR,"уже заказывали сет, очень вкусно, сейчас жду ещё заказ уже в заведении. Тут чисто. Цены приятные. Спасибо!",24 августа
480,FARFOR,"Заведение очень приличное, доставка всегда качественная и быстрая. Приятно и вкусно 😋",24 августа
481,FARFOR,"Очень вкусно,мне все понравилось",17 августа
482,FARFOR,"вкусные роллы и пицца,ходили с родителями все понравилось отличное заведение",15 августа
483,FARFOR,"Из плюсов. Хорошая парковка.
Из минусов. Качество обслуживания, вкус еды.",12 августа
484,FARFOR,"Оч вкусно, сытно, чисто, быстро. Приятный персонал. Придём ещё.",11 августа
485,FARFOR,"Мне нравится все , все меню ,форма оплаты ,способы получения заказа, персонал, всевозможные акции скидки , время приготовления заказа , можно прям там подождать и поесть",11 августа
486,FARFOR,Тут хорошая еда очень вкусно буду ходить сюда,10 августа
487,FARFOR,Очень вкусное еда и очень здесь хорошо,9 августа
488,FARFOR,Очень любим данное заведение всей семьей!!! На все праздники стараемся посетить его или заказать доставку! Еда всегда вкусная и на любой вкус и кошелёк !!! Очень часто бывают акции - что тоже не может не радовать!!! В общем рекомендую !!!!!,3 августа
489,FARFOR,"Заказ привезли вовремя, очень вкусно, всегда суши свежие и вкусные, пицца тоже вкусная, ассортимент большой",2 августа
490,FARFOR,"Вкусные роллы, пицца. Быстрая доставка. Кухня шикарная",2 августа
491,FARFOR,"Заказывали теплый сет и пиццу. Заказ везли больше часа. Привезли роллы холодные, пицца чуть теплая была. В роллах нашли пищевую пленку. Писала в поддержку спустя 2 дня никто не позвонил. Сервис и отношение к гостям самое лучшее.(сарказм). Раньше была любимая доставка, сейчас стала помойкой.",31 июля
492,FARFOR,"Заказываем еду, нам нравится, пока все отлично, рекомендую",31 июля
493,FARFOR,"Хорошие роллы,брали не раз,будем приходить еще)",30 июля
494,FARFOR,"Очень хорошая доставка,роллы безумно вкусные и быстрая доставка,все очень нравится,советую",24 июля
495,FARFOR,"Хорошее место, вкусная пицца ням-ням",23 июля
496,FARFOR,"Постоянные клиенты, соответственно все нравится, всегда вовремя доставка, удобный сервис в приложении, уютное кафе, приемлемые цены, разнообразие сетов, подарочки радуют",14 июля
497,FARFOR,"Впервые впечатление не очень, столы грязные, да и интерьер темноват! А в последнее время и роллы маленькие стали!",14 июля
498,FARFOR,"хорошое, уютное место. вежливый персонал. цены не большие. В следущий раз приду",9 июля
499,FARFOR,"Заказываем в Фарфоре пиццу, роллы. И очень довольны, все свежее и вкусное. Персонал вежливый и внимательный. УСПЕХОВ ВАМ И ПРОЦВЕТАНИЯ!!!",7 июля
500,FARFOR,"Самая лучшая доставка еды, быстро вкусно и недорого, заказываем постоянно, очень нравится, всем советую!",7 июля
501,FARFOR,"Очень фкусно, каждый день рожденья празнуем с едой фарфор",6 июля
502,FARFOR,"Хорошее заведение, уютно, вкусно. Всё понравилось",4 июля
503,FARFOR,"Классное заведение, еда очень вкусная, внутри очень уютно и атомосферно!)) Вежливый персонал и очень удобное приложение!) Обязательно вернёмся снова!",30 июня
504,FARFOR,"Хорошее место для перекуса, очень сытное так что расчитывайте порцию (у меня это не вышло) приятно что рис не разварен и рыба не похожа на бледное нечто, приятно кушать. 
Днем довольно тихо, хоть и помещение небольшое, первый раз заказывала домой, теперь решила зайти сама, есть скидка на самовынос и в зале, удалось съэкономить 🙃",28 июня
505,FARFOR,"Были с друзьями тут много раз. Очень нравится. Роллы большого размера и очень вкусные. Цены приличные. В заведении очень уютно и атмосферно, вежливый персонал. Обязательно вернёмся ещё не один раз!!!",23 июня
506,FARFOR,"Отлично сели , поели",23 июня
507,FARFOR,Имба хавчик все топчик,23 июня
508,FARFOR,"Приятное кафе, вкусные роллы, доброжелательные люди, рекомендую!",22 июня
509,FARFOR,"Всем добрый день. Зашли в фарфор первый раз, заказали сет суши, очень понравился. Я люблю роллы. Тают во рту. Всем советую посетить есть столики с видом на парк, удобная парковка, на заказ. Разнообразно меню. Работают профессионально.",15 июня
510,FARFOR,Все очень вкусно. Место приятное и уютное. Рабочий персонал вежливый. С радостью еще приду в это замечательное место. Рекомендую. 👍,7 июня
511,FARFOR,"Не всегда вкусно, цены выше среднего. Доставка быстрая. Пицца не самая лучшая, но сьедобная. В самом кафе нет даже кофе. Не плохой вариант, но есть доставки лучше",25 мая
512,FARFOR,Сделала заказ утром ко времени! Опоздали на час! Заказ был на детский день рождения!,20 мая
513,FARFOR,"Ставлю такую оценку из того долго готовят и долго доставка едет и это не первый раз,а а по счёту 3 или 4, больше заказывать не буду в фарфоре,если вы не успеваете больше время сделайте в приложении и другим не советую заказывать тут, лучшее немного по дороже и доставка вовремя, задумайтесь....",12 мая
514,FARFOR,"Отличная пицца и роллы, рекомендую",10 мая
515,FARFOR,После прогулки с детьми частенько туда заходим. Всегда всё вкусно. И быстро готовят. Персонал приветливый.,22 апреля
516,FARFOR,"Заказали на 8 марта роллы 2 порции с самовывоз. Сделали якобы быстро. Одна была свежая, а вторая кислая. Пришлось половину выкинуть. Разочаровалась",30 марта
517,FARFOR,"Очень быстро привезли - за пол часа.
Брала сет ""Японика"" - там самые вкусные - роллы в хрустящей панировке",23 марта
518,FARFOR,"Всегда свежие и вкусные роллы постоянно беру только там,но вот по времени всегда не успевают во время,что доставка,что самовывоз.",9 марта
519,FARFOR,Сделали заказ в 18:00. Сказали привезут с 20-21. Трубку не берут. Доставки тоже нет. Спасибо за сервис,8 марта
520,FARFOR,Я офигела.пирог с лососем ...какой же он вкусный !!всем советую.когда откусываешь один кусочек хочется все больше.За него и 600 рублей не жалко.,22 февраля
521,FARFOR,"Отзывчивый персонал, вкусно и быстро, беру уже не первый раз",9 февраля
522,FARFOR,"Заказ 24273590 доставлен вовремя, претензий к качеству продукции нет, всё вкусно. В заказе не было палочек и салфеток....совсем!Перед гостями было неудобно...",4 февраля
523,FARFOR,Очень вкусные роллы! И достаточно быстрая доставка.,26 января
524,FARFOR,Холодно и неуютно. Тёмное освещение. Еда так себе,16 января
525,FARFOR,"31 декабря 2022 года, я с утра заказала роллы на стол, заказ был на 20:00 вечера, днём я увидела, что они работают до 19:30, думаю ну и ладно привезут пораньше, оказалось веселее, мне позвонили 19:30 и сказали что по техническим причинам мне не могут привезти роллы, кухня не работает, в 19:30, я больше не где не могу заказать роллы праздник испорчен, дети плачут! Отношение конечно замечательное, а я ведь не мало заказала на 2700 рублей! Не ужели нельзя было хоть на 2 часа раньше, мне сказали пришлём промокод на следующую заказ, к сожелению промокод не могу поставить на праздничный стол и накормить детей!!! Спасибо большое, больше не когда не буду обращаться в эту компанию!!! И всех призываю, что могут вот так кинуть! Да и странно, отказали красиво, а деньги пока не вернулись!!! Просто ужас!!",31 декабря 2022
