,name,geometry,addr:street,addr:housenumber,centroid,lat,lon,address
4721,,"POLYGON ((49.9068286 53.1196333, 49.9068962 53.1195481, 49.9071716 53.1196268, 49.9071092 53.1197056, 49.9069786 53.1196683, 49.9069941 53.1196489, 49.9069552 53.1196378, 49.9069347 53.1196636, 49.9068286 53.1196333))",улица Фурманова,30А,POINT (49.90700018792221 53.1196265141161),53.1196265141161,49.90700018792221,Новокуйбышевск улица Фурманова 30А
4722,,"POLYGON ((49.9070176 53.1194334, 49.907053 53.1193796, 49.9072887 53.1194354, 49.9072361 53.1195155, 49.9071138 53.1194865, 49.9071311 53.1194603, 49.9070176 53.1194334))",улица Фурманова,30Б,POINT (49.90715930933017 53.119445208684574),53.119445208684574,49.90715930933017,Новокуйбышевск улица Фурманова 30Б
4723,,"POLYGON ((49.9071736 53.1197236, 49.9072357 53.1196505, 49.9073659 53.1196903, 49.9073039 53.1197634, 49.9071736 53.1197236))",улица Фурманова,30В,POINT (49.907269768245 53.119706952612795),53.1197069526128,49.907269768245,Новокуйбышевск улица Фурманова 30В
4725,,"POLYGON ((49.9074487 53.1194472, 49.9075064 53.1193864, 49.9075999 53.1194183, 49.9075422 53.1194792, 49.9074487 53.1194472))",улица Фурманова,30/Г,POINT (49.90752430598806 53.1194327821888),53.1194327821888,49.90752430598806,Новокуйбышевск улица Фурманова 30/Г
4727,,"POLYGON ((49.9077779 53.1199486, 49.9078443 53.1198733, 49.9078859 53.1198866, 49.9079032 53.1198669, 49.908062 53.1199173, 49.9079784 53.1200122, 49.9077779 53.1199486))",улица Фурманова,24А,POINT (49.90792204159663 53.11993577233611),53.11993577233611,49.90792204159663,Новокуйбышевск улица Фурманова 24А
4728,,"POLYGON ((49.90816 53.1200228, 49.9081996 53.1199734, 49.9083285 53.1200106, 49.9082889 53.12006, 49.90816 53.1200228))",улица Фурманова,24Б,POINT (49.908244249999996 53.12001670000001),53.12001670000001,49.90824425,Новокуйбышевск улица Фурманова 24Б
4729,,"POLYGON ((49.9029122 53.1227491, 49.9029904 53.1226313, 49.903172 53.1226746, 49.9030939 53.1227925, 49.9029122 53.1227491))",Майская улица,10,POINT (49.90304212829525 53.12271188477805),53.12271188477805,49.90304212829525,Новокуйбышевск Майская улица 10
4731,,"POLYGON ((49.903376 53.1223644, 49.9034308 53.1222743, 49.9036039 53.1223122, 49.9035492 53.1224023, 49.903376 53.1223644))",Майская улица,14,POINT (49.903489969580484 53.122338303150066),53.12233830315007,49.90348996958048,Новокуйбышевск Майская улица 14
4732,,"POLYGON ((49.9034829 53.1220964, 49.9036921 53.1221501, 49.9037446 53.1220765, 49.9036818 53.1220604, 49.9036712 53.1220752, 49.9035248 53.1220376, 49.9034829 53.1220964))",Майская улица,16,POINT (49.90361544738199 53.12209258947404),53.12209258947404,49.90361544738199,Новокуйбышевск Майская улица 16
4733,,"POLYGON ((49.9036079 53.1218827, 49.9036597 53.121813, 49.903881 53.1218723, 49.9038292 53.121942, 49.9036079 53.1218827))",Майская улица,18,POINT (49.903744450000005 53.1218775),53.1218775,49.903744450000005,Новокуйбышевск Майская улица 18
4734,,"POLYGON ((49.9037636 53.1216342, 49.9038059 53.1215743, 49.903852 53.121586, 49.9038763 53.1215516, 49.9039758 53.1215768, 49.9039092 53.1216712, 49.9037636 53.1216342))",Майская улица,20,POINT (49.90387343981299 53.12161109303729),53.12161109303729,49.90387343981299,Новокуйбышевск Майская улица 20
4740,,"POLYGON ((49.9045474 53.1204964, 49.9046012 53.1204098, 49.9047733 53.1204483, 49.9047195 53.1205349, 49.9045474 53.1204964))",Майская улица,32,POINT (49.90466035 53.12047235000001),53.12047235000001,49.90466035,Новокуйбышевск Майская улица 32
4741,,"POLYGON ((49.90477 53.1202048, 49.9048208 53.1201255, 49.9050074 53.1201686, 49.9049566 53.1202479, 49.90477 53.1202048))",Майская улица,36,POINT (49.9048887 53.1201867),53.1201867,49.9048887,Новокуйбышевск Майская улица 36
4742,,"POLYGON ((49.9048375 53.1200928, 49.9049051 53.1199913, 49.9050398 53.1200236, 49.9049898 53.1200987, 49.9049476 53.1200886, 49.90493 53.120115, 49.9048375 53.1200928))",Майская улица,38,POINT (49.90493676683009 53.12005389141081),53.12005389141081,49.90493676683009,Новокуйбышевск Майская улица 38
4743,,"POLYGON ((49.9050035 53.1198817, 49.9050656 53.1197877, 49.9051563 53.1198092, 49.9050941 53.1199033, 49.9050035 53.1198817))",Майская улица,40,POINT (49.90507988526655 53.119845474508125),53.119845474508125,49.90507988526655,Новокуйбышевск Майская улица 40
4745,,"POLYGON ((49.9027682 53.1201903, 49.9028781 53.1200814, 49.9029955 53.1201241, 49.9028856 53.120233, 49.9027682 53.1201903))",Жигулёвская улица,1,POINT (49.90288184999999 53.120157199999994),53.1201572,49.90288184999999,Новокуйбышевск Жигулёвская улица 1
4746,,"POLYGON ((49.9022307 53.1200316, 49.9022899 53.1199576, 49.9024348 53.1199994, 49.9023756 53.1200734, 49.9022307 53.1200316))",Жигулёвская улица,26А,POINT (49.90233275000001 53.1200155),53.1200155,49.90233275000001,Новокуйбышевск Жигулёвская улица 26А
4747,,"POLYGON ((49.9025468 53.1197025, 49.9025976 53.1196207, 49.902688 53.1196409, 49.9026372 53.1197227, 49.9025468 53.1197025))",Жигулёвская улица,26,POINT (49.9026174 53.1196717),53.1196717,49.9026174,Новокуйбышевск Жигулёвская улица 26
4749,,"POLYGON ((49.9038015 53.1200095, 49.9038568 53.1199025, 49.9040245 53.1199337, 49.9039692 53.1200407, 49.9038015 53.1200095))",Жигулёвская улица,22,POINT (49.903913 53.1199716),53.1199716,49.903913,Новокуйбышевск Жигулёвская улица 22
4751,,"POLYGON ((49.9041012 53.1200579, 49.9041502 53.1199663, 49.9042818 53.1199917, 49.9042329 53.1200833, 49.9041012 53.1200579))",Жигулёвская улица,20,POINT (49.90419152009632 53.1200248048521),53.1200248048521,49.90419152009632,Новокуйбышевск Жигулёвская улица 20
4753,,"POLYGON ((49.9030323 53.1206995, 49.9030929 53.1206041, 49.9032988 53.1206512, 49.9032381 53.1207466, 49.9030323 53.1206995))",Жигулёвская улица,17,POINT (49.903165530735265 53.12067534745023),53.12067534745023,49.90316553073527,Новокуйбышевск Жигулёвская улица 17
4754,,"POLYGON ((49.9026656 53.1204967, 49.9026817 53.1204047, 49.902819 53.1204133, 49.9028029 53.1205054, 49.9026656 53.1204967))",Жигулёвская улица,14,POINT (49.902742312125305 53.12045502674109),53.12045502674109,49.902742312125305,Новокуйбышевск Жигулёвская улица 14
4755,,"POLYGON ((49.902395 53.1208926, 49.9024157 53.1208492, 49.902369 53.1208412, 49.902399 53.1207786, 49.9024441 53.1207863, 49.9024659 53.1207407, 49.9026081 53.1207651, 49.9026009 53.1207801, 49.9026746 53.1207928, 49.9026566 53.1208305, 49.9025577 53.1208135, 49.9025104 53.1209124, 49.902395 53.1208926))",Жигулёвская улица,10,POINT (49.90250001476548 53.12082054908763),53.12082054908763,49.90250001476548,Новокуйбышевск Жигулёвская улица 10
4756,,"POLYGON ((49.9029027 53.1208774, 49.9029669 53.1207805, 49.9031132 53.1208154, 49.9030949 53.1208432, 49.9031421 53.1208544, 49.9030963 53.1209236, 49.9029027 53.1208774))",Жигулёвская улица,15,POINT (49.90302437612076 53.12085333232376),53.12085333232376,49.90302437612076,Новокуйбышевск Жигулёвская улица 15
4760,,"POLYGON ((49.9027872 53.1212982, 49.9028665 53.1212101, 49.9029942 53.1212515, 49.9029148 53.1213396, 49.9027872 53.1212982))",Жигулёвская улица,11,POINT (49.90289068203977 53.121274846531755),53.12127484653176,49.90289068203977,Новокуйбышевск Жигулёвская улица 11
4761,,"POLYGON ((49.9024468 53.1217564, 49.9024779 53.1217118, 49.9025051 53.1217186, 49.9025321 53.12168, 49.9026594 53.1217119, 49.9026014 53.1217952, 49.9024468 53.1217564))",Жигулёвская улица,9,POINT (49.90255739672439 53.12173757890706),53.12173757890706,49.90255739672439,Новокуйбышевск Жигулёвская улица 9
4763,,"POLYGON ((49.9021813 53.1220615, 49.9023622 53.1221037, 49.9024217 53.1220117, 49.9023086 53.1219854, 49.9022816 53.1220272, 49.9022137 53.1220114, 49.9021813 53.1220615))",Жигулёвская улица,5,POINT (49.90230979254971 53.12204449115326),53.12204449115326,49.90230979254971,Новокуйбышевск Жигулёвская улица 5
4765,,"POLYGON ((49.9023138 53.122312, 49.902355 53.122233, 49.9024839 53.1222572, 49.9024549 53.1223127, 49.9024256 53.1223072, 49.9024133 53.1223307, 49.9023138 53.122312))",Жигулёвская улица,3,POINT (49.902396273757695 53.12228190588372),53.12228190588372,49.902396273757695,Новокуйбышевск Жигулёвская улица 3
4766,,"POLYGON ((49.9008659 53.1218643, 49.9010733 53.121671, 49.9012031 53.1217212, 49.9009957 53.1219145, 49.9008659 53.1218643))",Сызранская улица,1А,POINT (49.90103450000001 53.12179275),53.12179275,49.90103450000001,Новокуйбышевск Сызранская улица 1А
4768,,"POLYGON ((49.9002301 53.1211843, 49.9002621 53.1210933, 49.9003962 53.1211103, 49.9003642 53.1212013, 49.9002301 53.1211843))",Балашовская улица,1,POINT (49.90031315 53.1211473),53.1211473,49.90031315,Новокуйбышевск Балашовская улица 1
4769,,"POLYGON ((49.9003654 53.1207887, 49.900412 53.1206895, 49.9006651 53.1207324, 49.9006185 53.1208316, 49.9003654 53.1207887))",Балашовская улица,5,POINT (49.90051525 53.12076055),53.12076055,49.90051525,Новокуйбышевск Балашовская улица 5
4770,,"POLYGON ((49.9003496 53.1205382, 49.9003992 53.1204331, 49.9005982 53.1204669, 49.9005486 53.120572, 49.9003496 53.1205382))",Балашовская улица,9,POINT (49.9004739 53.120502550000005),53.120502550000005,49.9004739,Новокуйбышевск Балашовская улица 9
4771,,"POLYGON ((49.9004732 53.120353, 49.9004628 53.1204185, 49.9006448 53.1204289, 49.9006612 53.1203255, 49.9005297 53.120318, 49.9005237 53.1203559, 49.9004732 53.120353))",Балашовская улица,11,POINT (49.90056885984964 53.12037613740781),53.12037613740781,49.90056885984964,Новокуйбышевск Балашовская улица 11
4775,,"POLYGON ((49.90073 53.1194711, 49.9007863 53.1193812, 49.9009114 53.1194094, 49.9008551 53.1194993, 49.90073 53.1194711))",Балашовская улица,23,POINT (49.9008207 53.119440250000004),53.11944025,49.9008207,Новокуйбышевск Балашовская улица 23
4776,,"POLYGON ((49.9008225 53.1192822, 49.9008776 53.1191983, 49.9010167 53.1192313, 49.9009617 53.1193151, 49.9008225 53.1192822))",Балашовская улица,25,POINT (49.90091960921732 53.1192567229875),53.1192567229875,49.90091960921732,Новокуйбышевск Балашовская улица 25
4777,,"POLYGON ((49.9009282 53.1191, 49.9009705 53.1190231, 49.9011142 53.1190516, 49.9010719 53.1191285, 49.9009282 53.1191))",Балашовская улица,27,POINT (49.9010212 53.119075800000005),53.119075800000005,49.9010212,Новокуйбышевск Балашовская улица 27
4778,,"POLYGON ((49.9010051 53.1189193, 49.9010479 53.1188408, 49.9012159 53.1188738, 49.9011731 53.1189523, 49.9010051 53.1189193))",Балашовская улица,29,POINT (49.90111049999999 53.118896549999995),53.11889655,49.90111049999999,Новокуйбышевск Балашовская улица 29
4781,,"POLYGON ((49.9015036 53.1184677, 49.9015834 53.118363, 49.9016224 53.1183737, 49.9016564 53.1183291, 49.9017647 53.1183588, 49.9016509 53.1185082, 49.9015036 53.1184677))",Балашовская улица,35,POINT (49.90163537485436 53.11841905424528),53.11841905424528,49.90163537485436,Новокуйбышевск Балашовская улица 35
4782,,"POLYGON ((49.8980489 53.1206462, 49.8981273 53.1205684, 49.8982756 53.1206223, 49.8981972 53.1207, 49.8980489 53.1206462))",Сызранская улица,11,POINT (49.89816224161685 53.12063421755046),53.12063421755046,49.89816224161685,Новокуйбышевск Сызранская улица 11
4783,,"POLYGON ((49.8984087 53.1207852, 49.8984988 53.1207062, 49.8986159 53.1207543, 49.8985258 53.1208333, 49.8984087 53.1207852))",Сызранская улица,7А,POINT (49.89851229999999 53.12076975000001),53.12076975000001,49.89851229999999,Новокуйбышевск Сызранская улица 7А
4785,,"POLYGON ((49.8984729 53.1205421, 49.8985377 53.1204674, 49.8986382 53.1204988, 49.8985735 53.1205735, 49.8984729 53.1205421))",Сызранская улица,9,POINT (49.89855556802013 53.120520454011256),53.120520454011256,49.89855556802013,Новокуйбышевск Сызранская улица 9
4787,,"POLYGON ((49.898814 53.1208105, 49.898878 53.1207421, 49.8989421 53.1207637, 49.8989649 53.1207393, 49.899099 53.1207845, 49.8989995 53.1208909, 49.898862 53.1208446, 49.8988747 53.120831, 49.898814 53.1208105))",Сызранская улица,5,POINT (49.89895748980709 53.12080859970125),53.12080859970125,49.89895748980709,Новокуйбышевск Сызранская улица 5
4789,,"POLYGON ((49.8997765 53.1205696, 49.8998191 53.1205067, 49.9000363 53.1205597, 49.8999936 53.1206226, 49.8997765 53.1205696))",Балашовская улица,4,POINT (49.899906382429 53.12056464939936),53.12056464939936,49.899906382429,Новокуйбышевск Балашовская улица 4
4791,,"POLYGON ((49.8999432 53.1200437, 49.8999887 53.1199603, 49.9001495 53.1199919, 49.900104 53.1200753, 49.8999432 53.1200437))",Балашовская улица,8,POINT (49.900046350000004 53.12001780000001),53.12001780000001,49.90004635,Новокуйбышевск Балашовская улица 8
4792,,"POLYGON ((49.8984692 53.1201561, 49.8985459 53.1200713, 49.8987143 53.1201262, 49.8986376 53.120211, 49.8984692 53.1201561))",Сызранская улица,13,POINT (49.898591749999994 53.12014115),53.12014115,49.89859175,Новокуйбышевск Сызранская улица 13
4794,,"POLYGON ((49.9000251 53.1196987, 49.9000953 53.1195959, 49.9002178 53.1196261, 49.9001477 53.1197288, 49.9000251 53.1196987))",Балашовская улица,10А,POINT (49.900121463100774 53.119662374289305),53.119662374289305,49.90012146310077,Новокуйбышевск Балашовская улица 10А
4795,,"POLYGON ((49.8993752 53.1194425, 49.8993953 53.1193808, 49.8994459 53.1193867, 49.8994541 53.1193616, 49.8995756 53.1193758, 49.8995473 53.1194627, 49.8993752 53.1194425))",Лесная улица,3,POINT (49.89948012012407 53.11941270086713),53.11941270086713,49.89948012012407,Новокуйбышевск Лесная улица 3
4796,,"POLYGON ((49.8999479 53.1193901, 49.9000005 53.1192954, 49.9001772 53.1193308, 49.9001247 53.1194254, 49.8999479 53.1193901))",Балашовская улица,12,POINT (49.90006255720039 53.11936042342499),53.11936042342499,49.90006255720039,Новокуйбышевск Балашовская улица 12
4797,,"POLYGON ((49.9001951 53.1190938, 49.9002481 53.1189802, 49.9004569 53.1190152, 49.9004038 53.1191289, 49.9001951 53.1190938))",Балашовская улица,16,POINT (49.90032599262443 53.119054525540065),53.11905452554007,49.90032599262443,Новокуйбышевск Балашовская улица 16
4798,,"POLYGON ((49.9001919 53.1193028, 49.9002308 53.1191974, 49.9003347 53.1192112, 49.9002958 53.1193166, 49.9001919 53.1193028))",Балашовская улица,14,POINT (49.9002633 53.11925699999999),53.11925699999999,49.9002633,Новокуйбышевск Балашовская улица 14
4799,,"POLYGON ((49.9003747 53.1188944, 49.9004143 53.1188132, 49.9005656 53.1188397, 49.9005362 53.1189001, 49.9004389 53.118883, 49.9004288 53.1189039, 49.9003747 53.1188944))",Балашовская улица,18,POINT (49.90046773077405 53.11886016162144),53.11886016162144,49.90046773077405,Новокуйбышевск Балашовская улица 18
4800,,"POLYGON ((49.9004094 53.1186154, 49.9004442 53.1185422, 49.9005862 53.1185666, 49.9005429 53.1186576, 49.9004427 53.1186404, 49.9004512 53.1186225, 49.9004094 53.1186154))",Балашовская улица,20,POINT (49.90049768903855 53.118598190360416),53.118598190360416,49.90049768903855,Новокуйбышевск Балашовская улица 20
4802,,"POLYGON ((49.9005434 53.1182731, 49.9005789 53.1182016, 49.9007268 53.118228, 49.9006833 53.1183157, 49.9006062 53.118302, 49.9006142 53.1182857, 49.9005434 53.1182731))",Балашовская улица,22А,POINT (49.900636553197806 53.11825585698489),53.11825585698489,49.900636553197806,Новокуйбышевск Балашовская улица 22А
4803,,"POLYGON ((49.9005916 53.1180891, 49.9006224 53.1180234, 49.9007863 53.1180511, 49.9007555 53.1181168, 49.9005916 53.1180891))",Балашовская улица,24,POINT (49.90068895000001 53.118070100000004),53.1180701,49.90068895000001,Новокуйбышевск Балашовская улица 24
4804,,"POLYGON ((49.9006753 53.1179255, 49.9007123 53.1178486, 49.9008602 53.1178742, 49.9008233 53.1179511, 49.9006753 53.1179255))",Балашовская улица,26,POINT (49.90076777051731 53.11789985355578),53.11789985355578,49.90076777051731,Новокуйбышевск Балашовская улица 26
4808,,"POLYGON ((49.8987875 53.1194134, 49.8988649 53.1192981, 49.8989447 53.1193174, 49.8989709 53.1192784, 49.8990352 53.119294, 49.8989317 53.1194482, 49.8987875 53.1194134))",Лесная улица,5,POINT (49.898910302918026 53.11936431551748),53.11936431551748,49.898910302918026,Новокуйбышевск Лесная улица 5
4809,,"POLYGON ((49.8950371 53.1195112, 49.8950843 53.1194636, 49.8951463 53.1194857, 49.8951796 53.1194521, 49.8952502 53.1194773, 49.8951697 53.1195585, 49.8950371 53.1195112))",Сызранская улица,41,POINT (49.89514646145054 53.11950297581828),53.11950297581828,49.89514646145054,Новокуйбышевск Сызранская улица 41
4810,,"POLYGON ((49.8953838 53.1196445, 49.8954911 53.119545, 49.8955877 53.1195825, 49.8955979 53.119573, 49.8956438 53.1195909, 49.8955263 53.1196999, 49.8953838 53.1196445))",Сызранская улица,37,POINT (49.895511894416344 53.119621374141715),53.11962137414172,49.89551189441634,Новокуйбышевск Сызранская улица 37
4811,,"POLYGON ((49.8958069 53.1195332, 49.8959051 53.1194333, 49.8960506 53.1194847, 49.8959524 53.1195847, 49.8958069 53.1195332))",Сызранская улица,35,POINT (49.89592875490216 53.11950898235772),53.11950898235772,49.89592875490216,Новокуйбышевск Сызранская улица 35
4812,,"POLYGON ((49.8960506 53.1195061, 49.8961612 53.1193625, 49.8962846 53.1193967, 49.896174 53.1195403, 49.8960506 53.1195061))",Сызранская улица,33А,POINT (49.896167600000005 53.119451399999996),53.1194514,49.896167600000005,Новокуйбышевск Сызранская улица 33А
4813,,"POLYGON ((49.8960709 53.1199098, 49.8961845 53.1198121, 49.8962969 53.1198591, 49.8961833 53.1199568, 49.8960709 53.1199098))",Сызранская улица,31,POINT (49.8961839 53.11988445),53.11988445,49.8961839,Новокуйбышевск Сызранская улица 31
4814,,"POLYGON ((49.8963202 53.1200091, 49.8964017 53.1199386, 49.8964489 53.1199582, 49.8964729 53.1199374, 49.8965501 53.1199695, 49.8965258 53.1199905, 49.8965603 53.1200049, 49.8965242 53.120036, 49.8964867 53.1200204, 49.8964415 53.1200595, 49.8963202 53.1200091))",Сызранская улица,29,POINT (49.89644316759477 53.119995463524795),53.1199954635248,49.89644316759477,Новокуйбышевск Сызранская улица 29
4816,,"POLYGON ((49.8969788 53.1201022, 49.8971104 53.1199326, 49.8971731 53.1199501, 49.8971869 53.1199324, 49.8972742 53.1199567, 49.8971517 53.1201148, 49.8970931 53.1200985, 49.8970704 53.1201278, 49.8969788 53.1201022))",Сызранская улица,21,POINT (49.89712659024372 53.12002754152465),53.12002754152465,49.89712659024372,Новокуйбышевск Сызранская улица 21
4817,,"POLYGON ((49.8971645 53.1202972, 49.8972623 53.1202167, 49.8974452 53.1202966, 49.8973474 53.1203772, 49.8971645 53.1202972))",Сызранская улица,19,POINT (49.897304858826956 53.12029693331447),53.12029693331447,49.89730485882696,Новокуйбышевск Сызранская улица 19
4818,,"POLYGON ((49.8973385 53.1204194, 49.8974652 53.1203229, 49.8976387 53.120405, 49.897512 53.1205015, 49.8973385 53.1204194))",Сызранская улица,17,POINT (49.8974886 53.1204122),53.1204122,49.8974886,Новокуйбышевск Сызранская улица 17
4819,,"POLYGON ((49.8976095 53.1205419, 49.8977077 53.1204481, 49.8978749 53.1205112, 49.8977767 53.120605, 49.8976095 53.1205419))",Сызранская улица,15,POINT (49.897742199999996 53.12052655),53.12052655,49.8977422,Новокуйбышевск Сызранская улица 15
4822,,"POLYGON ((49.8964132 53.1190793, 49.8964905 53.1189961, 49.8966471 53.1190485, 49.8965698 53.1191317, 49.8964132 53.1190793))",Лесная улица,24,POINT (49.89653015000001 53.11906390000001),53.11906390000001,49.89653015000001,Новокуйбышевск Лесная улица 24
4823,,"POLYGON ((49.8968707 53.1192028, 49.8969393 53.1191392, 49.8970449 53.1191802, 49.8970883 53.11914, 49.8971639 53.1191693, 49.8970991 53.1192295, 49.8970358 53.1192049, 49.8969888 53.1192486, 49.8968707 53.1192028))",Лесная улица,20,POINT (49.89701236877274 53.119190396512394),53.1191903965124,49.89701236877274,Новокуйбышевск Лесная улица 20
4824,,"POLYGON ((49.8970708 53.1193093, 49.8971431 53.1192358, 49.8973167 53.1192973, 49.8972444 53.1193708, 49.8970708 53.1193093))",Лесная улица,18,POINT (49.89719374999999 53.119303299999984),53.119303299999984,49.89719374999999,Новокуйбышевск Лесная улица 18
4826,,"POLYGON ((49.8977851 53.1195354, 49.8978575 53.1194613, 49.8980065 53.1195138, 49.8979055 53.119617, 49.8977845 53.1195743, 49.897813 53.1195452, 49.8977851 53.1195354))",Лесная улица,14,POINT (49.89788694438147 53.11953826734551),53.11953826734551,49.89788694438147,Новокуйбышевск Лесная улица 14
4827,,"POLYGON ((49.8980058 53.1196597, 49.8981237 53.1195276, 49.8982032 53.1195532, 49.8982839 53.1194629, 49.8983435 53.1194821, 49.8981799 53.1196651, 49.898092 53.1196368, 49.8980569 53.1196761, 49.8980058 53.1196597))",Лесная улица,12,POINT (49.89817388324594 53.1195806054833),53.1195806054833,49.89817388324594,Новокуйбышевск Лесная улица 12
4828,,"POLYGON ((49.8982187 53.1197021, 49.8983237 53.1195839, 49.8984263 53.1196168, 49.8983213 53.1197349, 49.8982187 53.1197021))",Лесная улица,10,POINT (49.898322500266644 53.119659416557106),53.11965941655711,49.89832250026664,Новокуйбышевск Лесная улица 10
4829,,"POLYGON ((49.8984077 53.1197247, 49.898489 53.119639, 49.8985632 53.1196643, 49.8985399 53.1196889, 49.8985709 53.1196995, 49.8985129 53.1197606, 49.8984077 53.1197247))",Лесная улица,8,POINT (49.89849485637895 53.11970145139057),53.11970145139057,49.89849485637895,Новокуйбышевск Лесная улица 8
4830,,"POLYGON ((49.8965747 53.1191643, 49.8966788 53.1190621, 49.8967545 53.1190899, 49.8966504 53.1191921, 49.8965747 53.1191643))",Лесная улица,22,POINT (49.89666460000001 53.11912710000001),53.11912710000001,49.89666460000001,Новокуйбышевск Лесная улица 22
4831,,"POLYGON ((49.8907845 53.1174176, 49.8908384 53.1173506, 49.8910657 53.1174165, 49.8910118 53.1174835, 49.8907845 53.1174176))",Сызранская улица,71,POINT (49.890925100000004 53.11741704999999),53.11741704999999,49.8909251,Новокуйбышевск Сызранская улица 71
4833,,"POLYGON ((49.8917224 53.1176725, 49.8917913 53.1175869, 49.8919876 53.1176438, 49.8919187 53.1177294, 49.8917224 53.1176725))",Сызранская улица,67,POINT (49.891855 53.11765814999999),53.11765814999999,49.891855,Новокуйбышевск Сызранская улица 67
4834,,"POLYGON ((49.8921665 53.1177847, 49.8921897 53.1177556, 49.8921635 53.1177481, 49.8921856 53.1177204, 49.8923711 53.1177736, 49.8923258 53.1178304, 49.8921665 53.1177847))",Сызранская улица,65,POINT (49.89226277556409 53.117776098894566),53.117776098894566,49.89226277556409,Новокуйбышевск Сызранская улица 65
4840,,"POLYGON ((49.8942898 53.1182731, 49.8943332 53.1182228, 49.8944604 53.1182622, 49.894435 53.1182917, 49.894478 53.118305, 49.8944223 53.1183698, 49.8943245 53.1183394, 49.8943623 53.1182956, 49.8942898 53.1182731))",Лесная улица,36,POINT (49.89438707691604 53.11829491103774),53.11829491103774,49.89438707691604,Новокуйбышевск Лесная улица 36
4841,,"POLYGON ((49.8948376 53.1185588, 49.8949407 53.1184476, 49.895044 53.1184821, 49.894941 53.1185933, 49.8948376 53.1185588))",Лесная улица,32,POINT (49.894940816679416 53.11852045618874),53.11852045618874,49.894940816679416,Новокуйбышевск Лесная улица 32
4846,,"POLYGON ((49.8933508 53.1188362, 49.8934394 53.1187483, 49.8936737 53.1188333, 49.8935681 53.1189382, 49.8934513 53.1188958, 49.8934683 53.1188789, 49.8933508 53.1188362))",Сызранская улица,55,POINT (49.89351278086669 53.11884123391209),53.11884123391209,49.89351278086669,Новокуйбышевск Сызранская улица 55
4847,,"POLYGON ((49.8936909 53.1188719, 49.893774 53.1187773, 49.8939322 53.1188274, 49.8938519 53.1189188, 49.8938092 53.1189053, 49.8937888 53.1189284, 49.8937207 53.1189068, 49.8937382 53.1188869, 49.8936909 53.1188719))",Сызранская улица,53,POINT (49.89380736862774 53.11885397831014),53.11885397831014,49.89380736862774,Новокуйбышевск Сызранская улица 53
4848,,"POLYGON ((49.8938765 53.1189751, 49.8939702 53.1188709, 49.8941278 53.1189219, 49.894034 53.1190262, 49.8938765 53.1189751))",Сызранская улица,51,POINT (49.894002138298944 53.118948528753805),53.118948528753805,49.894002138298944,Новокуйбышевск Сызранская улица 51
4849,,"POLYGON ((49.8940508 53.1191464, 49.8941445 53.1190525, 49.8943007 53.1191086, 49.8942195 53.1191901, 49.8941246 53.119156, 49.8941121 53.1191685, 49.8940508 53.1191464))",Сызранская улица,49,POINT (49.894176629310714 53.119122990678974),53.119122990678974,49.89417662931072,Новокуйбышевск Сызранская улица 49
4850,,"POLYGON ((49.8942643 53.1192257, 49.8943627 53.1191381, 49.8944736 53.119183, 49.8943934 53.1192544, 49.8943487 53.1192363, 49.8943305 53.1192525, 49.8942643 53.1192257))",Сызранская улица,47,POINT (49.89436951472371 53.11920039479091),53.11920039479091,49.89436951472371,Новокуйбышевск Сызранская улица 47
4851,,"POLYGON ((49.8945761 53.1193197, 49.8946742 53.1192348, 49.8948976 53.1193278, 49.8947995 53.1194127, 49.8945761 53.1193197))",Сызранская улица,45,POINT (49.89473685 53.11932375000001),53.11932375000001,49.89473685,Новокуйбышевск Сызранская улица 45
4852,,"POLYGON ((49.8950546 53.119096, 49.8951025 53.11904, 49.8952675 53.1190909, 49.8952196 53.1191469, 49.8950546 53.119096))",Сызранская улица,43,POINT (49.89516105 53.11909345),53.11909345,49.89516105,Новокуйбышевск Сызранская улица 43
4857,,"POLYGON ((49.8916976 53.116023, 49.8917996 53.1158857, 49.8919729 53.115932, 49.8918261 53.1161299, 49.8917345 53.1161054, 49.8917794 53.1160449, 49.8916976 53.116023))",Поселковая улица,9,POINT (49.89182912828051 53.115998278539756),53.11599827853976,49.89182912828051,Новокуйбышевск Поселковая улица 9
4860,,"POLYGON ((49.8930963 53.117498, 49.8931885 53.1173958, 49.8934958 53.1174958, 49.8934035 53.117598, 49.8930963 53.117498))",Лесная улица,15,POINT (49.89329603323632 53.11749689990875),53.11749689990875,49.89329603323632,Новокуйбышевск Лесная улица 15
4862,,"POLYGON ((49.8942568 53.1179468, 49.894331 53.1178664, 49.8944697 53.1179125, 49.8943956 53.1179929, 49.8942568 53.1179468))",Лесная улица,31,POINT (49.894363267933656 53.11792965248102),53.11792965248102,49.894363267933656,Новокуйбышевск Лесная улица 31
4864,,"POLYGON ((49.8948383 53.1179691, 49.894882 53.1179102, 49.8951086 53.1179708, 49.8950004 53.1181166, 49.8948561 53.1180781, 49.8949206 53.1179911, 49.8948383 53.1179691))",Лесная улица,27,POINT (49.894967169878 53.11801060883286),53.11801060883286,49.894967169878,Новокуйбышевск Лесная улица 27
4865,,"POLYGON ((49.8944098 53.1176399, 49.8944736 53.1175684, 49.8946403 53.1176221, 49.8945765 53.1176935, 49.8944098 53.1176399))",Лесная улица,31А,POINT (49.894525037109744 53.1176309676621),53.1176309676621,49.894525037109744,Новокуйбышевск Лесная улица 31А
