,Unnamed: 0,name,geometry,addr:street,addr:housenumber,centroid,lat,lon,address
0,3672,,"POLYGON ((49.9102825 53.1147163, 49.9114734 53.1151445, 49.9116195 53.1149981, 49.9104286 53.1145699, 49.9102825 53.1147163))",,,POINT (49.91095100000001 53.1148572),53.1148572,49.91095100000001,"Montazhnaya ulitsa, 7, Novokuybyshevsk"
1,3673,,"POLYGON ((49.9089843 53.1142591, 49.9099714 53.1145971, 49.9100802 53.1144827, 49.9090931 53.1141446, 49.9089843 53.1142591))",,,POINT (49.90953219643813 53.114370855738265),53.114370855738265,49.90953219643813,"Montazhnaya ulitsa, 9, Novokuybyshevsk"
2,3674,,"POLYGON ((49.9051273 53.1130709, 49.9054384 53.113182, 49.9055391 53.1130804, 49.905228 53.1129693, 49.9051273 53.1130709))",,,POINT (49.90533320000001 53.113075650000006),53.113075650000006,49.90533320000001,"Montazhnaya ulitsa, 15, Novokuybyshevsk"
3,3675,,"POLYGON ((49.9059749 53.11338, 49.9064925 53.1135684, 49.9066006 53.1134614, 49.906083 53.113273, 49.9059749 53.11338))",,,POINT (49.906287750000004 53.11342070000001),53.11342070000001,49.90628775,"Montazhnaya ulitsa, 13, Novokuybyshevsk"
4,3676,,"POLYGON ((49.9042675 53.1121513, 49.9044435 53.1122247, 49.9045269 53.1121527, 49.9045414 53.1121401, 49.9043475 53.112061, 49.9042675 53.1121513))",,,POINT (49.90440086808641 53.11214370740279),53.11214370740279,49.90440086808641,"Montazhnaya ulitsa, 17-А, Novokuybyshevsk"
5,3681,,"POLYGON ((49.9023378 53.1122531, 49.9017692 53.1120341, 49.9016449 53.1121503, 49.9022135 53.1123693, 49.9023378 53.1122531))",,,POINT (49.90199135 53.1122017),53.1122017,49.90199135,"Montazhnaya ulitsa, 19, Novokuybyshevsk"
6,3683,,"POLYGON ((49.9008062 53.11177, 49.9009725 53.111828, 49.9012271 53.1119167, 49.9013883 53.1119729, 49.9014623 53.1118964, 49.9008803 53.1116935, 49.9008062 53.11177))",,,POINT (49.90113423957313 53.111833192805804),53.11183319280581,49.90113423957313,"Montazhnaya ulitsa, 23, Novokuybyshevsk"
7,3685,,"POLYGON ((49.8992854 53.1119729, 49.8998219 53.1121693, 49.8999656 53.1120279, 49.8994292 53.1118314, 49.8992854 53.1119729))",,,POINT (49.89962549355939 53.1120003634506),53.1120003634506,49.89962549355939,"Montazhnaya ulitsa, 14, Novokuybyshevsk"
8,3687,,"POLYGON ((49.9026811 53.112443, 49.9032927 53.1126588, 49.9035578 53.112388, 49.9029463 53.1121722, 49.9026811 53.112443))",,,POINT (49.903119467379184 53.112415501000896),53.112415501000896,49.903119467379184,"Montazhnaya ulitsa, 17, Novokuybyshevsk"
9,3689,,"POLYGON ((49.903636 53.1116879, 49.9038364 53.1117584, 49.904102 53.1114863, 49.9039015 53.1114158, 49.903636 53.1116879))",,,POINT (49.903868984826126 53.111587092143886),53.111587092143886,49.903868984826126,"Montazhnaya ulitsa, 17-В, Novokuybyshevsk"
10,3701,,"POLYGON ((49.9068868 53.1106012, 49.9086726 53.1112301, 49.9088341 53.1110649, 49.9070483 53.110436, 49.9068868 53.1106012))",,,POINT (49.907860450000015 53.110833050000004),53.11083305,49.907860450000015,"Montazhnaya ulitsa, 17-Б, Novokuybyshevsk"
11,3705,,"POLYGON ((49.9470864 53.0840791, 49.9472059 53.083932, 49.9473886 53.0839856, 49.9472692 53.0841327, 49.9470864 53.0840791))",,,POINT (49.94723751814845 53.084032354698174),53.084032354698174,49.94723751814845,"ulitsa Kirova, 8В, Novokuybyshevsk"
