,name,geometry,addr:street,addr:housenumber,centroid,lat,lon
5665,,"POLYGON ((60.1472174 55.159413, 60.1491321 55.1590527, 60.1490562 55.1589211, 60.1471415 55.1592814, 60.1472174 55.159413))",,,POINT (60.148136799999996 55.15916704999999),55.15916704999999,60.1481368
5666,,"POLYGON ((60.1469068 55.1612533, 60.1477032 55.1611076, 60.1477667 55.1612207, 60.1469702 55.1613664, 60.1469068 55.1612533))",,,POINT (60.147336735338214 55.16123699929214),55.16123699929214,60.14733673533821
5667,,"POLYGON ((60.1475008 55.162372, 60.1483626 55.1622143, 60.1484296 55.1623338, 60.1475678 55.1624915, 60.1475008 55.162372))",,,POINT (60.1479652 55.162352899999995),55.1623529,60.1479652
5668,,"POLYGON ((60.1477454 55.1602829, 60.1496292 55.1599132, 60.1496081 55.159878, 60.1495869 55.1598428, 60.1477031 55.1602125, 60.1477243 55.1602477, 60.1477454 55.1602829))",,,POINT (60.14866617236299 55.160062845611215),55.160062845611215,60.14866617236299
5669,,"POLYGON ((60.1463762 55.1602808, 60.1471548 55.1601383, 60.1472381 55.1602869, 60.1464595 55.1604294, 60.1463762 55.1602808))",,,POINT (60.14680715000001 55.160283850000006),55.160283850000006,60.14680715000001
5670,,"POLYGON ((60.1470545 55.1615493, 60.1478741 55.1613994, 60.1479385 55.1615143, 60.147119 55.1616642, 60.1470545 55.1615493))",,,POINT (60.14749651454548 55.16153180074387),55.16153180074387,60.14749651454548
5671,,"POLYGON ((60.1483451 55.1613298, 60.1502396 55.1609733, 60.1503061 55.1610886, 60.1484116 55.1614451, 60.1483451 55.1613298))",,,POINT (60.1493256 55.161209200000016),55.161209200000016,60.1493256
5672,,"POLYGON ((60.1466864 55.1608499, 60.1474706 55.1607064, 60.1474003 55.160581, 60.1466161 55.1607245, 60.1466864 55.1608499))",,,POINT (60.14704335 55.16071545),55.16071545,60.14704335
5673,,"POLYGON ((60.1481941 55.1610537, 60.1500812 55.1606986, 60.1500087 55.1605728, 60.1481216 55.1609279, 60.1481941 55.1610537))",,,POINT (60.14910140000001 55.16081325),55.16081325,60.14910140000001
5674,,"POLYGON ((60.1482343 55.1637822, 60.151534 55.1631728, 60.1515755 55.1632461, 60.1482757 55.1638555, 60.1482343 55.1637822))",,,POINT (60.14990493782511 55.16351413858253),55.16351413858253,60.14990493782511
5675,,"POLYGON ((60.145929 55.1595422, 60.1466805 55.1594046, 60.1466498 55.1593499, 60.1458983 55.1594875, 60.145929 55.1595422))",,,POINT (60.1462894 55.15944604999999),55.15944604999999,60.1462894
5676,,"POLYGON ((60.147002 55.1614156, 60.1477903 55.1612714, 60.1478272 55.1613372, 60.147039 55.1614814, 60.147002 55.1614156))",,,POINT (60.147414608084645 55.16137640239881),55.16137640239881,60.147414608084645
5677,,"POLYGON ((60.1513863 55.1629815, 60.1514572 55.1631049, 60.1482529 55.1637053, 60.1481821 55.1635819, 60.1513863 55.1629815))",,,POINT (60.14981966177372 55.1633433934304),55.1633433934304,60.14981966177372
5678,,"POLYGON ((60.1486605 55.1619156, 60.1505752 55.1615553, 60.1506457 55.1616775, 60.1487309 55.1620378, 60.1486605 55.1619156))",,,POINT (60.14965309744237 55.16179654630884),55.16179654630884,60.14965309744237
5679,,"POLYGON ((60.1475922 55.160035, 60.1494923 55.1596774, 60.1495604 55.1597954, 60.1476602 55.160153, 60.1475922 55.160035))",,,POINT (60.148576298050926 55.15991519617942),55.15991519617942,60.148576298050926
5680,,"POLYGON ((60.1471451 55.1617109, 60.1479612 55.1615616, 60.1480254 55.1616762, 60.1472094 55.1618255, 60.1471451 55.1617109))",,,POINT (60.14758526455833 55.16169355074008),55.16169355074008,60.14758526455833
5681,,"POLYGON ((60.1467256 55.160907, 60.1475093 55.1607636, 60.1475731 55.1608774, 60.1467895 55.1610208, 60.1467256 55.160907))",,,POINT (60.14714936486111 55.160892200645165),55.160892200645165,60.14714936486111
5682,,"POLYGON ((60.148767 55.1621117, 60.148835 55.162232, 60.1506958 55.1618889, 60.1506279 55.1617686, 60.148767 55.1621117))",,,POINT (60.14973140319914 55.162000303480866),55.16200030348087,60.14973140319914
5683,,"POLYGON ((60.1480723 55.1633907, 60.1512688 55.1627919, 60.1513401 55.162916, 60.1481436 55.1635149, 60.1480723 55.1633907))",,,POINT (60.14970600638 55.163153411459724),55.16315341145973,60.14970600638
5684,,"POLYGON ((60.1485475 55.1617198, 60.1504623 55.1613594, 60.1505302 55.1614773, 60.1486155 55.1618376, 60.1485475 55.1617198))",,,POINT (60.149538973733826 55.16159850560996),55.16159850560996,60.14953897373383
5685,,"POLYGON ((60.1503843 55.1607372, 60.1502699 55.160758, 60.1497646 55.1598438, 60.1493497 55.1591099, 60.1494641 55.1590891, 60.1498734 55.1598223, 60.1503843 55.1607372))",,,POINT (60.14986849109637 55.159923971095026),55.15992397109503,60.14986849109637
5686,,"POLYGON ((60.1473315 55.160221, 60.1467883 55.1593524, 60.1470297 55.1593029, 60.1475674 55.1601698, 60.1473315 55.160221))",,,POINT (60.1471784262639 55.1597603478006),55.1597603478006,60.1471784262639
5687,,"POLYGON ((60.1468159 55.161081, 60.1476084 55.160936, 60.1476701 55.1610459, 60.1468776 55.161191, 60.1468159 55.161081))",,,POINT (60.14724294585961 55.16106348555803),55.16106348555803,60.14724294585961
5688,,"POLYGON ((60.1475946 55.1602142, 60.147348 55.1602664, 60.1485244 55.1623262, 60.148625 55.1623057, 60.1487521 55.1622799, 60.1476045 55.1602318, 60.1475946 55.1602142))",,,POINT (60.14804662188491 55.161257212652174),55.161257212652174,60.14804662188491
5689,,"POLYGON ((60.1465216 55.1605349, 60.1472946 55.1603934, 60.1473723 55.1605319, 60.1465992 55.1606734, 60.1465216 55.1605349))",,,POINT (60.1469469334806 55.160533399940704),55.160533399940704,60.1469469334806
5690,,"POLYGON ((60.1480434 55.1633404, 60.1512337 55.1627427, 60.1511655 55.1626238, 60.1479752 55.1632216, 60.1480434 55.1633404))",,,POINT (60.14960465188432 55.16298208699584),55.16298208699584,60.14960465188432
5691,,"POLYGON ((60.1504425 55.1608414, 60.1503281 55.1608622, 60.1509142 55.161912, 60.1509814 55.1618997, 60.1510287 55.1618911, 60.1504425 55.1608414))",,,POINT (60.15067843036209 55.16137677557587),55.16137677557587,60.15067843036209
5692,,"POLYGON ((60.1481865 55.163801, 60.1457648 55.1594389, 60.1490604 55.1588418, 60.1490142 55.1587586, 60.1455489 55.1593865, 60.1480168 55.1638317, 60.1481865 55.163801))",,,POINT (60.147006769315475 55.1609286606308),55.1609286606308,60.14700676931548
5709,,"POLYGON ((60.1569071 55.1604167, 60.1569296 55.1604581, 60.15684 55.160474, 60.1568175 55.1604327, 60.1569071 55.1604167))",,,POINT (60.15687356542449 55.16044537016161),55.16044537016161,60.15687356542449
5710,,"POLYGON ((60.1533655 55.1581874, 60.1534814 55.1581649, 60.1534415 55.1580985, 60.1533256 55.1581208, 60.1533655 55.1581874))",,,POINT (60.15340347705567 55.15814291017216),55.15814291017216,60.15340347705567
5711,,"POLYGON ((60.1536988 55.1606887, 60.1536661 55.1606287, 60.1535388 55.1606513, 60.1535715 55.1607113, 60.1536988 55.1606887))",,,POINT (60.153618800000004 55.16066999999999),55.16066999999999,60.1536188
5717,,"POLYGON ((60.1559057 55.1586214, 60.1559282 55.1586628, 60.1558386 55.1586787, 60.1558161 55.1586374, 60.1559057 55.1586214))",,,POINT (60.15587216542448 55.158650070161606),55.158650070161606,60.15587216542448
5718,,"POLYGON ((60.1513975 55.1581967, 60.1514533 55.1582991, 60.1513637 55.158315, 60.1513079 55.1582127, 60.1513975 55.1581967))",,,POINT (60.15138060407078 55.15825586908562),55.15825586908562,60.15138060407078
5732,,"POLYGON ((60.1559773 55.1572235, 60.1560351 55.1572132, 60.1560103 55.1571677, 60.1559525 55.157178, 60.1559773 55.1572235))",,,POINT (60.155993800000005 55.157195599999994),55.1571956,60.155993800000005
5733,,"POLYGON ((60.148822 55.1556032, 60.1501317 55.1553821, 60.1500374 55.1551998, 60.1487277 55.1554209, 60.148822 55.1556032))",,,POINT (60.1494297 55.155401499999996),55.1554015,60.1494297
5734,,"POLYGON ((60.1496623 55.1560001, 60.1495329 55.1557514, 60.1497329 55.1557174, 60.1498623 55.1559661, 60.1496623 55.1560001))",,,POINT (60.149697599999996 55.15585874999999),55.15585874999999,60.1496976
5735,,"POLYGON ((60.1578015 55.160582, 60.1578676 55.1605703, 60.1578426 55.1605244, 60.1577765 55.1605361, 60.1578015 55.160582))",,,POINT (60.15782205 55.16055319999999),55.16055319999999,60.15782205
5736,,"POLYGON ((60.1499689 55.1559426, 60.1498395 55.1556938, 60.1500365 55.1556604, 60.1501659 55.1559091, 60.1499689 55.1559426))",,,POINT (60.15000269655231 55.15580148105918),55.15580148105918,60.15000269655231
5737,,"POLYGON ((60.1487561 55.1561617, 60.1486267 55.155913, 60.1487336 55.1558948, 60.1488081 55.1558822, 60.1489375 55.1561309, 60.1487561 55.1561617))",,,POINT (60.14878209458978 55.15602193856982),55.15602193856982,60.14878209458978
5738,,"POLYGON ((60.1488233 55.1562909, 60.1505373 55.1559998, 60.1504969 55.1559221, 60.1487828 55.1562132, 60.1488233 55.1562909))",,,POINT (60.14966004613488 55.15610650452445),55.15610650452445,60.14966004613488
5739,,"POLYGON ((60.1493513 55.1560508, 60.1492218 55.155802, 60.1494177 55.1557688, 60.1495471 55.1560175, 60.1493513 55.1560508))",,,POINT (60.149384465520804 55.155909771533146),55.155909771533146,60.1493844655208
5740,,"POLYGON ((60.1490432 55.1561049, 60.1489138 55.1558561, 60.149115 55.155822, 60.1492444 55.1560707, 60.1490432 55.1561049))",,,POINT (60.14907909636831 55.155963430975916),55.15596343097592,60.14907909636831
5741,,"POLYGON ((60.1489224 55.1557932, 60.1501058 55.1555845, 60.1502707 55.1558897, 60.1503836 55.1558698, 60.1501658 55.1554666, 60.1488694 55.1556952, 60.1489224 55.1557932))",,,POINT (60.14969356168361 55.15565064975129),55.15565064975129,60.14969356168361
5742,,"POLYGON ((60.1482579 55.1552042, 60.1484858 55.1551654, 60.148823 55.1558137, 60.1487051 55.1558353, 60.1485971 55.1556329, 60.1485672 55.1555769, 60.1484612 55.1555949, 60.1482579 55.1552042))",,,POINT (60.14853095073156 55.15546155284283),55.15546155284283,60.14853095073156
5743,,"POLYGON ((60.1485762 55.1551501, 60.1501884 55.1548763, 60.1505256 55.1555245, 60.150359 55.1555528, 60.1500684 55.1549942, 60.1499482 55.1550146, 60.1499957 55.1551059, 60.1486703 55.155331, 60.1485762 55.1551501))",,,POINT (60.149604476134165 55.15514901337226),55.15514901337226,60.149604476134165
5744,,"POLYGON ((60.151318 55.1565965, 60.1513491 55.156658, 60.1511759 55.1566866, 60.1511448 55.1566251, 60.151318 55.1565965))",,,POINT (60.15124695 55.156641549999996),55.15664155,60.15124695
5753,,"POLYGON ((60.1299244 55.1068554, 60.1299234 55.1067129, 60.1301689 55.1067124, 60.1301699 55.1068548, 60.1299244 55.1068554))",,,POINT (60.13004663563869 55.106783875066114),55.106783875066114,60.13004663563869
5755,,"POLYGON ((60.102875 55.1126729, 60.1030468 55.112735, 60.1030059 55.112772, 60.1028341 55.11271, 60.102875 55.1126729))",,,POINT (60.10294042393921 55.11272246360357),55.11272246360357,60.10294042393921
5790,,"POLYGON ((60.154212 55.152007, 60.1539834 55.1520508, 60.1540162 55.1521067, 60.1542448 55.1520629, 60.1542284 55.152035, 60.154212 55.152007))",,,POINT (60.154114093406335 55.15205685126239),55.15205685126239,60.154114093406335
5791,,"POLYGON ((60.1541879 55.1516567, 60.1541598 55.1516621, 60.1541317 55.1516675, 60.1541302 55.1516636, 60.1541082 55.1516459, 60.1540762 55.1516344, 60.1541639 55.1516158, 60.1541879 55.1516567))",,,POINT (60.15414107754999 55.15164149820793),55.15164149820793,60.15414107754999
5792,,"POLYGON ((60.156056 55.153924, 60.1559508 55.1539407, 60.1559171 55.1538715, 60.1560223 55.1538548, 60.156056 55.153924))",,,POINT (60.155986550000016 55.153897750000006),55.153897750000006,60.155986550000016
5793,,"POLYGON ((60.1554122 55.1527577, 60.1553392 55.1527692, 60.1553078 55.1527046, 60.1553808 55.1526931, 60.1554122 55.1527577))",,,POINT (60.15536 55.15273115000001),55.15273115000001,60.15536
5794,,"POLYGON ((60.1576936 55.1529985, 60.1576146 55.1530205, 60.1575683 55.1529659, 60.1576474 55.152944, 60.1576936 55.1529985))",,,POINT (60.15763096191046 55.152982227759615),55.152982227759615,60.15763096191046
5795,,"POLYGON ((60.1003799 55.0558218, 60.1003733 55.0557804, 60.1011324 55.0557406, 60.101139 55.0557818, 60.1003799 55.0558218))",,,POINT (60.10075584623894 55.05578116611128),55.05578116611128,60.10075584623894
5796,,"POLYGON ((60.101532 55.0560063, 60.1015257 55.0559531, 60.1017385 55.0559447, 60.1017449 55.0559979, 60.101532 55.0560063))",,,POINT (60.101635276557055 55.05597550202139),55.05597550202139,60.101635276557055
5797,,"POLYGON ((60.1018097 55.0561921, 60.1018033 55.056139, 60.1020162 55.0561306, 60.1020226 55.0561838, 60.1018097 55.0561921))",,,POINT (60.10191298319343 55.05616137344763),55.05616137344763,60.10191298319343
5798,,"POLYGON ((60.1004734 55.0551018, 60.1004132 55.0550624, 60.1004989 55.0550194, 60.1005591 55.0550588, 60.1004734 55.0551018))",,,POINT (60.100486149999995 55.055060600000004),55.0550606,60.10048615
5799,,"POLYGON ((60.1018188 55.0562547, 60.1018124 55.0562015, 60.1020253 55.0561931, 60.1020317 55.0562463, 60.1018188 55.0562547))",,,POINT (60.10192204999999 55.05622389999999),55.05622389999999,60.10192204999999
5800,,"POLYGON ((60.1022108 55.0558506, 60.1021936 55.0556685, 60.102369 55.0556631, 60.1023862 55.0558451, 60.1022108 55.0558506))",,,POINT (60.102289892071546 55.055756826063536),55.055756826063536,60.102289892071546
5801,,"POLYGON ((60.1014428 55.0557049, 60.1014419 55.0556402, 60.1019293 55.0556379, 60.1019302 55.0557026, 60.1014428 55.0557049))",,,POINT (60.10168604999999 55.055671399999994),55.0556714,60.10168604999999
5802,,"POLYGON ((60.1012688 55.0559943, 60.101244 55.0558527, 60.1013419 55.0558471, 60.1013667 55.0559887, 60.1012688 55.0559943))",,,POINT (60.101305350000004 55.0559207),55.0559207,60.10130535
5803,,"POLYGON ((60.1015434 55.0560662, 60.101537 55.056013, 60.1017499 55.0560046, 60.1017563 55.0560578, 60.1015434 55.0560662))",,,POINT (60.10164665 55.05603539999999),55.05603539999999,60.10164665
5804,,"POLYGON ((60.1022305 55.0558951, 60.1022232 55.0558606, 60.1023352 55.0558528, 60.1023425 55.0558873, 60.1022305 55.0558951))",,,POINT (60.10228285 55.05587395),55.05587395,60.10228285
5805,,"POLYGON ((60.1015821 55.0562016, 60.1015757 55.0561485, 60.1017886 55.0561401, 60.1017949 55.0561932, 60.1015821 55.0562016))",,,POINT (60.101685323440485 55.056170847982614),55.05617084798261,60.101685323440485
5806,,"POLYGON ((60.102252 55.0563346, 60.1022505 55.056284, 60.1023159 55.0562834, 60.1023174 55.056334, 60.102252 55.0563346))",,,POINT (60.10228395000001 55.056309),55.056309,60.10228395000001
5807,,"POLYGON ((60.101771 55.0560567, 60.1017647 55.0560036, 60.1019775 55.0559952, 60.1019839 55.0560483, 60.101771 55.0560567))",,,POINT (60.101874276559506 55.05602595201737),55.05602595201737,60.10187427655951
5808,,"POLYGON ((60.1017375 55.0558698, 60.1017311 55.0558166, 60.101944 55.0558083, 60.1019504 55.0558614, 60.1017375 55.0558698))",,,POINT (60.10184071680656 55.055839026552356),55.05583902655236,60.10184071680656
5809,,"POLYGON ((60.1022746 55.0560333, 60.1022731 55.0559827, 60.1023385 55.0559821, 60.10234 55.0560327, 60.1022746 55.0560333))",,,POINT (60.10230655 55.056007700000016),55.056007700000016,60.10230655
5810,,"POLYGON ((60.1021379 55.0560987, 60.1021364 55.0560481, 60.1022019 55.0560475, 60.1022034 55.0560981, 60.1021379 55.0560987))",,,POINT (60.1021699 55.056073100000006),55.056073100000006,60.1021699
5811,,"POLYGON ((60.1007904 55.055926, 60.100784 55.0558728, 60.1009969 55.0558644, 60.1010032 55.0559176, 60.1007904 55.055926))",,,POINT (60.100893623442936 55.0558951979786),55.0558951979786,60.100893623442936
5812,,"POLYGON ((60.1020576 55.0562432, 60.1020559 55.0561894, 60.1021407 55.0561885, 60.1021424 55.0562423, 60.1020576 55.0562432))",,,POINT (60.10209915000001 55.05621585),55.05621585,60.10209915000001
5813,,"POLYGON ((60.1022432 55.0559778, 60.1022417 55.0559273, 60.1023072 55.0559266, 60.1023087 55.0559772, 60.1022432 55.0559778))",,,POINT (60.10227521078905 55.05595222470209),55.05595222470209,60.10227521078905
5814,,"POLYGON ((60.1022523 55.0552884, 60.1022554 55.055133, 60.1023579 55.0551337, 60.1023547 55.055289, 60.1022523 55.0552884))",,,POINT (60.1023050698013 55.055211012074544),55.055211012074544,60.1023050698013
5815,,"POLYGON ((60.1022504 55.0562795, 60.1022489 55.0562289, 60.1023144 55.0562283, 60.1023159 55.0562789, 60.1022504 55.0562795))",,,POINT (60.1022824 55.0562539),55.0562539,60.1022824
5816,,"POLYGON ((60.1015098 55.0558792, 60.1015035 55.0558261, 60.1017163 55.0558177, 60.1017227 55.0558709, 60.1015098 55.0558792))",,,POINT (60.10161310973781 55.05584847546952),55.05584847546952,60.10161310973781
5817,,"POLYGON ((60.100863 55.0564544, 60.1008565 55.0563992, 60.1021299 55.0563505, 60.1021363 55.0564057, 60.100863 55.0564544))",,,POINT (60.10149641763863 55.05640244992028),55.05640244992028,60.10149641763863
5818,,"POLYGON ((60.1016025 55.056324, 60.1015961 55.0562709, 60.101809 55.0562625, 60.1018154 55.0563156, 60.1016025 55.056324))",,,POINT (60.10170575 55.05629325),55.05629325,60.10170575
5819,,"POLYGON ((60.1022437 55.0554033, 60.1022434 55.0552978, 60.1023448 55.0552977, 60.1023451 55.0554033, 60.1022437 55.0554033))",,,POINT (60.1022942580056 55.0553505249714),55.0553505249714,60.1022942580056
5820,,"POLYGON ((60.1009553 55.0549493, 60.1008133 55.0548604, 60.1009429 55.0547925, 60.1010849 55.0548814, 60.1009553 55.0549493))",,,POINT (60.1009491 55.0548709),55.0548709,60.1009491
5821,,"POLYGON ((60.1022491 55.0555292, 60.1022489 55.0554236, 60.1023503 55.0554235, 60.1023505 55.0555292, 60.1022491 55.0555292))",,,POINT (60.10229970799808 55.05547637497963),55.05547637497963,60.10229970799808
5822,,"POLYGON ((60.1014618 55.0554702, 60.101449 55.0554053, 60.1020074 55.0553693, 60.1020202 55.0554342, 60.1014618 55.0554702))",,,POINT (60.101734599999986 55.05541974999999),55.05541974999999,60.10173459999999
5823,,"POLYGON ((60.102281 55.0560932, 60.1022795 55.0560426, 60.102345 55.056042, 60.1023464 55.0560925, 60.102281 55.0560932))",,,POINT (60.10231296392703 55.056067568858374),55.05606756885837,60.10231296392703
5824,,"POLYGON ((60.1017966 55.0561276, 60.1017902 55.0560745, 60.1020031 55.0560661, 60.1020095 55.0561193, 60.1017966 55.0561276))",,,POINT (60.10189988319345 55.056096873447636),55.05609687344764,60.10189988319345
5825,,"POLYGON ((60.1017597 55.0559968, 60.1017533 55.0559437, 60.1019662 55.0559353, 60.1019726 55.0559884, 60.1017597 55.0559968))",,,POINT (60.10186294999998 55.055966049999995),55.05596605,60.10186294999998
5826,,"POLYGON ((60.1020558 55.0561112, 60.1020498 55.0560321, 60.1021184 55.0560304, 60.1021244 55.0561095, 60.1020558 55.0561112))",,,POINT (60.102087100000006 55.0560708),55.0560708,60.102087100000006
5827,,"POLYGON ((60.1017506 55.0559343, 60.1017442 55.0558811, 60.1019571 55.0558728, 60.1019635 55.0559259, 60.1017506 55.0559343))",,,POINT (60.10185381680655 55.05590352655236),55.05590352655236,60.10185381680655
5828,,"POLYGON ((60.1009521 55.0562949, 60.1008966 55.0560203, 60.1012696 55.0559956, 60.1013252 55.0562702, 60.1009521 55.0562949))",,,POINT (60.101110876964164 55.056145256004065),55.05614525600407,60.10111087696416
5829,,"POLYGON ((60.1020868 55.0555303, 60.102087 55.0554508, 60.1021531 55.0554509, 60.1021529 55.0555303, 60.1020868 55.0555303))",,,POINT (60.102119943066995 55.05549057496954),55.05549057496954,60.102119943067
5830,,"POLYGON ((60.1007335 55.0563362, 60.1003969 55.0558567, 60.1004759 55.0558386, 60.1008125 55.056318, 60.1007335 55.0563362))",,,POINT (60.10060472028276 55.05608740584643),55.05608740584643,60.10060472028276
5831,,"POLYGON ((60.1013159 55.0552619, 60.1012968 55.0551867, 60.1020783 55.0551218, 60.1020973 55.0551969, 60.1013159 55.0552619))",,,POINT (60.101696982931394 55.055191832054),55.055191832054,60.101696982931394
5832,,"POLYGON ((60.1015912 55.0562641, 60.1015848 55.056211, 60.1017976 55.0562026, 60.101804 55.0562557, 60.1015912 55.0562641))",,,POINT (60.10169439999999 55.05623335),55.05623335,60.10169439999999
5833,,"POLYGON ((60.1014953 55.0555864, 60.1014825 55.0555215, 60.102041 55.0554855, 60.1020537 55.0555504, 60.1014953 55.0555864))",,,POINT (60.10176812024743 55.055535949337916),55.05553594933792,60.10176812024743
5834,,"POLYGON ((60.1020456 55.0561766, 60.1020438 55.0561229, 60.1021286 55.056122, 60.1021304 55.0561757, 60.1020456 55.0561766))",,,POINT (60.1020871 55.0561493),55.0561493,60.1020871
5835,,"POLYGON ((60.101569 55.0561371, 60.1015626 55.056084, 60.1017754 55.0560756, 60.1017818 55.0561287, 60.101569 55.0561371))",,,POINT (60.101672199999996 55.05610634999999),55.05610634999999,60.1016722
5836,,"POLYGON ((60.1013922 55.0559874, 60.1013674 55.0558458, 60.1014653 55.0558402, 60.1014901 55.0559817, 60.1013922 55.0559874))",,,POINT (60.101428744660275 55.05591377741916),55.05591377741916,60.10142874466028
5837,,"POLYGON ((60.1011484 55.0556457, 60.1011458 55.0555958, 60.1012526 55.0555939, 60.1012551 55.0556439, 60.1011484 55.0556457))",,,POINT (60.10120049227634 55.055619820602246),55.055619820602246,60.10120049227634
5838,,"POLYGON ((60.1011784 55.055363, 60.1011535 55.0552215, 60.1012515 55.0552159, 60.1012763 55.0553574, 60.1011784 55.055363))",,,POINT (60.10121492258031 55.055289438099884),55.05528943809989,60.10121492258031
5839,,"POLYGON ((60.101523 55.0559438, 60.1015166 55.0558906, 60.1017294 55.0558822, 60.1017358 55.0559354, 60.101523 55.0559438))",,,POINT (60.101626200000005 55.05591300000001),55.05591300000001,60.101626200000005
5840,,"POLYGON ((60.101221 55.0555803, 60.1012109 55.055492, 60.1013062 55.0554885, 60.1013162 55.0555768, 60.101221 55.0555803))",,,POINT (60.10126357379545 55.05553439231896),55.05553439231896,60.10126357379545
5841,,"POLYGON ((60.1018302 55.0563146, 60.1018238 55.0562614, 60.1020366 55.056253, 60.102043 55.0563062, 60.1018302 55.0563146))",,,POINT (60.101933399999986 55.0562838),55.0562838,60.10193339999999
5842,,"POLYGON ((60.1020021 55.0546758, 60.1016238 55.0546778, 60.1016225 55.0545992, 60.1020008 55.0545971, 60.1020021 55.0546758))",,,POINT (60.101812340078574 55.05463747475418),55.05463747475418,60.101812340078574
5843,,"POLYGON ((60.1011964 55.0554671, 60.1011864 55.0553788, 60.1012816 55.0553752, 60.1012917 55.0554635, 60.1011964 55.0554671))",,,POINT (60.10123902621379 55.05542115767941),55.05542115767941,60.10123902621379
5844,,"POLYGON ((60.101539 55.0557702, 60.1015381 55.0557129, 60.1019908 55.0557107, 60.1019914 55.0557539, 60.1018792 55.0557544, 60.1018794 55.0557686, 60.101539 55.0557702))",,,POINT (60.101753784597584 55.05573910939696),55.05573910939696,60.101753784597584
5845,,"POLYGON ((60.1014526 55.055354, 60.1014391 55.0552878, 60.1020741 55.0552451, 60.1020826 55.0552866, 60.1018544 55.0553019, 60.1018595 55.0553266, 60.1014526 55.055354))",,,POINT (60.101731189898935 55.0552984474777),55.0552984474777,60.101731189898935
5847,,"POLYGON ((60.1316468 55.1061162, 60.1316587 55.1059395, 60.1323157 55.105954, 60.1323038 55.1061307, 60.1316468 55.1061162))",,,POINT (60.13198124999999 55.10603509999999),55.10603509999999,60.13198124999999
5849,,"POLYGON ((60.1336464 55.1123533, 60.133647 55.1122496, 60.1337865 55.1122498, 60.133786 55.1123536, 60.1336464 55.1123533))",,,POINT (60.133716486155635 55.11230158124834),55.11230158124834,60.13371648615564
5850,,"POLYGON ((60.1344135 55.1123087, 60.134415 55.1121203, 60.1355846 55.1121233, 60.1355831 55.1123117, 60.1344135 55.1123087))",,,POINT (60.13499905 55.112216),55.112216,60.13499905
5851,ММЗ,"POLYGON ((60.1336192 55.1128493, 60.133888 55.1128502, 60.1338911 55.1125323, 60.1336222 55.1125315, 60.1336192 55.1128493))",,,POINT (60.133755132164346 55.11269081526504),55.11269081526504,60.133755132164346
5853,,"POLYGON ((60.1282018 55.0612814, 60.1281837 55.0609248, 60.1285779 55.0609182, 60.128596 55.0612748, 60.1282018 55.0612814))",,,POINT (60.128389850000005 55.0610998),55.0610998,60.128389850000005
5855,,"POLYGON ((60.1456462 55.1508855, 60.1457356 55.1508685, 60.1457808 55.1509459, 60.1456913 55.1509629, 60.1456462 55.1508855))",,,POINT (60.145713480434154 55.15091570617797),55.15091570617797,60.14571348043416
5856,,"POLYGON ((60.0975115 55.0689597, 60.0976977 55.0689398, 60.0977973 55.0692462, 60.0977437 55.0692519, 60.0977579 55.0692956, 60.0976252 55.0693097, 60.0975115 55.0689597))",,,POINT (60.09765715798084 55.06911934140115),55.06911934140115,60.09765715798084
5857,,"POLYGON ((60.0974685 55.0694029, 60.0974317 55.069277, 60.0973164 55.069284, 60.0973801 55.0694985, 60.0977431 55.0694637, 60.0977504 55.0694885, 60.0978452 55.0694794, 60.0978377 55.0694538, 60.097966 55.0694415, 60.097961 55.0694244, 60.0980033 55.0694204, 60.0979759 55.0693268, 60.0979099 55.0693331, 60.0979177 55.0693598, 60.0974685 55.0694029))",,,POINT (60.09762934830893 55.069408655729575),55.069408655729575,60.09762934830893
5858,,"POLYGON ((60.0980748 55.0693321, 60.0981017 55.0694128, 60.0984854 55.0693708, 60.0984584 55.0692901, 60.0980748 55.0693321))",,,POINT (60.098280079748825 55.06935145123303),55.06935145123303,60.098280079748825
5859,,"POLYGON ((60.0972657 55.0692153, 60.0973447 55.0695066, 60.0971731 55.0695235, 60.0970961 55.0692326, 60.0972657 55.0692153))",,,POINT (60.09721999879026 55.069369759245916),55.06936975924592,60.09721999879026
5860,,"POLYGON ((60.0977688 55.0687611, 60.0976566 55.068753, 60.0976788 55.0686525, 60.0977909 55.0686606, 60.0977688 55.0687611))",,,POINT (60.097723772718815 55.06870680730292),55.06870680730292,60.097723772718815
5862,,"POLYGON ((60.0983087 55.0678251, 60.0985011 55.0678384, 60.0985187 55.0677548, 60.0983263 55.0677415, 60.0983087 55.0678251))",,,POINT (60.09841369999999 55.06778995),55.06778995,60.09841369999999
5863,,"POLYGON ((60.0987831 55.0678656, 60.0989779 55.0678796, 60.0989955 55.0677995, 60.0988007 55.0677855, 60.0987831 55.0678656))",,,POINT (60.0988893 55.06783255),55.06783255,60.0988893
5864,,"POLYGON ((60.0981263 55.0683392, 60.0983204 55.0683492, 60.0983138 55.0683911, 60.0983546 55.0683932, 60.0983499 55.0684227, 60.0981151 55.0684106, 60.0981263 55.0683392))",,,POINT (60.098226854645404 55.06838205509135),55.06838205509135,60.09822685464541
5865,,"POLYGON ((60.0980289 55.0681954, 60.0981747 55.068205, 60.0982389 55.0678854, 60.0980932 55.0678758, 60.0980289 55.0681954))",,,POINT (60.09813392112745 55.068040418018235),55.06804041801824,60.09813392112745
