,Unnamed: 0,name,geometry,addr:street,addr:housenumber,centroid,lat,lon,adddress
2727,10702,,"POLYGON ((60.1130837 55.1160391, 60.1130847 55.1159588, 60.1128873 55.115958, 60.1128864 55.1160384, 60.1130837 55.1160391))",,,POINT (60.11298550465154 55.11599857148968),55.11599857148968,60.11298550465154,"Lazurnaya ulitsa, 3, Miass, Chelyabinsk 456318, Russia"
2728,10703,,"POLYGON ((60.1130644 55.1165042, 60.1130654 55.1164239, 60.112868 55.1164231, 60.1128671 55.1165035, 60.1130644 55.1165042))",,,POINT (60.11296620465154 55.11646367148968),55.11646367148968,60.11296620465154,"Lazurnaya ulitsa, 7, Miass, Chelyabinsk 456318, Russia"
2729,10704,,"POLYGON ((60.1114343 55.1155515, 60.1114353 55.1154712, 60.1112379 55.1154704, 60.111237 55.1155508, 60.1114343 55.1155515))",,,POINT (60.11133610465154 55.11551097148967),55.11551097148967,60.11133610465154,"Razdol'naya ulitsa, 1, Miass, Chelyabinsk 456318, Russia"
2730,10705,,"POLYGON ((60.1114615 55.1157189, 60.1114625 55.1156386, 60.1112651 55.1156378, 60.1112642 55.1157182, 60.1114615 55.1157189))",,,POINT (60.11136330465153 55.11567837148968),55.11567837148968,60.11136330465153,"Razdol'naya ulitsa, 3, Miass, Chelyabinsk 456318, Russia"
2731,10706,,"POLYGON ((60.1120467 55.1160886, 60.1120477 55.1160083, 60.1118503 55.1160075, 60.1118494 55.1160879, 60.1120467 55.1160886))",,,POINT (60.11194850465155 55.11604807148968),55.11604807148968,60.11194850465155,"Razdol'naya ulitsa, 6, Miass, Chelyabinsk 456318, Russia"
2732,10707,,"POLYGON ((60.1104375 55.1155247, 60.11045 55.1153833, 60.1102473 55.1153774, 60.1102349 55.1155189, 60.1104375 55.1155247))",,,POINT (60.11034241399079 55.11545106835355),55.11545106835355,60.11034241399079,"Kedrovaya ulitsa, 4, Miass, Chelyabinsk 456318, Russia"
2733,10708,,"POLYGON ((60.1059531 55.1161436, 60.1061518 55.1160252, 60.1060522 55.1159706, 60.1058535 55.116089, 60.1059531 55.1161436))",,,POINT (60.10600264999999 55.1160571),55.1160571,60.10600264999999,"Monastyrskaya ulitsa, 1, Miass, Chelyabinsk 456318, Russia"
2734,10709,,"POLYGON ((60.1064279 55.1163221, 60.1065561 55.1162493, 60.1064408 55.1161829, 60.1063126 55.1162556, 60.1064279 55.1163221))",,,POINT (60.10643434845176 55.116252483373394),55.116252483373394,60.10643434845176,"Monastyrskaya ulitsa, 5, Miass, Chelyabinsk 456318, Russia"
2735,10710,,"POLYGON ((60.1066834 55.1159409, 60.1066917 55.1158519, 60.106556 55.1158478, 60.1065478 55.1159367, 60.1066834 55.1159409))",,,POINT (60.1066197385187 55.115894320455965),55.115894320455965,60.1066197385187,"Monastyrskaya ulitsa, 2A, Miass, Chelyabinsk 456318, Russia"
2736,10711,,"POLYGON ((60.1088139 55.1157691, 60.1088258 55.1156489, 60.1086376 55.1156428, 60.1086257 55.1157629, 60.1088139 55.1157691))",,,POINT (60.108725762959004 55.115705925950394),55.1157059259504,60.10872576295901,"Zvezdnaya ulitsa, 6, Miass, Chelyabinsk 456318, Russia"
2737,10714,,"POLYGON ((60.1623803 55.1742928, 60.1625908 55.1742732, 60.1628499 55.1751836, 60.1626397 55.1752031, 60.1623803 55.1742928))",,,POINT (60.16261514348615 55.17473805946364),55.17473805946364,60.16261514348615,"ulitsa Bogacheva, Miass, Chelyabinsk 456320, Russia"
2738,10715,,"POLYGON ((60.1103725 55.0641349, 60.1107641 55.0640335, 60.1104864 55.0636818, 60.1100949 55.0637831, 60.1103725 55.0641349))",,,POINT (60.11042947807098 55.06390833760058),55.06390833760058,60.11042947807098,"ulitsa Instrumental'shchikov, 2, Miass, Chelyabinsk 456316, Russia"
2739,10719,АГЗС,"POLYGON ((60.123737 55.0820932, 60.1239251 55.0820492, 60.1238832 55.0819905, 60.1236951 55.0820345, 60.123737 55.0820932))",,,POINT (60.12381009999999 55.08204185),55.08204185,60.12381009999999,"Turgoyakskoye shosse, 11/46A, Miass, Chelyabinsk 456313, Russia"
2740,10720,,"POLYGON ((60.1233619 55.0824212, 60.1234467 55.0824021, 60.1233757 55.0822992, 60.123291 55.0823184, 60.1233619 55.0824212))",,,POINT (60.123368834155144 55.082360226067976),55.082360226067976,60.12336883415514,"Turgoyakskoye shosse, 11/43, Miass, Chelyabinsk 456313, Russia"
2741,10722,,"POLYGON ((60.1435731 55.1249919, 60.1434657 55.1250368, 60.1432377 55.1248589, 60.1433451 55.1248139, 60.1435731 55.1249919))",,,POINT (60.14340538851934 55.124925362114105),55.124925362114105,60.14340538851934,"Ob'yezdnaya avtodoroga, 2/14ZH, Miass, Chelyabinsk 456313, Russia"
2742,10723,,"POLYGON ((60.1435737 55.1249915, 60.1437994 55.1248969, 60.1435714 55.124719, 60.1433457 55.1248136, 60.1435737 55.1249915))",,,POINT (60.14357255000001 55.12485525000001),55.12485525000001,60.14357255000001,"Ob'yezdnaya avtodoroga, 2/14ZH, Miass, Chelyabinsk 456313, Russia"
2743,10724,,"POLYGON ((60.1441263 55.1253706, 60.1440416 55.1254056, 60.1437881 55.1252047, 60.1438728 55.1251698, 60.1441263 55.1253706))",,,POINT (60.14395721838815 55.125287692353425),55.12528769235343,60.14395721838815,"Ob'yezdnaya avtodoroga, 2/14ZH, Miass, Chelyabinsk 456313, Russia"
2744,10725,,"POLYGON ((60.1443516 55.1255474, 60.1445935 55.1254475, 60.1441496 55.1250962, 60.1439077 55.1251962, 60.1443516 55.1255474))",,,POINT (60.144250591074126 55.12532181339592),55.12532181339592,60.144250591074126,"Ob'yezdnaya avtodoroga, 2/14ZH, Miass, Chelyabinsk 456313, Russia"
2745,10726,,"POLYGON ((60.1445299 55.1255835, 60.1444944 55.1255568, 60.1444153 55.1255913, 60.1444508 55.125618, 60.1445299 55.1255835))",,,POINT (60.1444726 55.12558739999999),55.12558739999999,60.1444726,"Ob'yezdnaya avtodoroga, 2/14ZH, Miass, Chelyabinsk 456313, Russia"
2746,10727,,"POLYGON ((60.1447901 55.1255873, 60.1447329 55.1255375, 60.1445881 55.125592, 60.1446453 55.1256417, 60.1447901 55.1255873))",,,POINT (60.144689114291054 55.12558961633415),55.12558961633415,60.144689114291054,"Ob'yezdnaya avtodoroga, 2/14ZH, Miass, Chelyabinsk 456313, Russia"
2747,10728,,"POLYGON ((60.1447338 55.1257706, 60.1446184 55.1256829, 60.1444722 55.1257457, 60.1445876 55.1258334, 60.1447338 55.1257706))",,,POINT (60.144603000000004 55.12575814999999),55.12575814999999,60.144603,"Ob'yezdnaya avtodoroga, 2/14ZH, Miass, Chelyabinsk 456313, Russia"
2748,10729,,"POLYGON ((60.1459449 55.1251176, 60.1460291 55.1250811, 60.1461189 55.1250421, 60.1462516 55.1249846, 60.1461377 55.1248968, 60.1459994 55.1249554, 60.1459111 55.1249929, 60.1458276 55.1250283, 60.1459449 55.1251176))",,,POINT (60.14603985875464 55.12500703039078),55.12500703039078,60.14603985875464,"Ob'yezdnaya avtodoroga, 2/14, Miass, Chelyabinsk 456313, Russia"
2749,10730,,"POLYGON ((60.1476476 55.1263918, 60.1475524 55.1264319, 60.1474341 55.12634, 60.1475293 55.1262999, 60.1476476 55.1263918))",,,POINT (60.147540850000006 55.126365899999996),55.1263659,60.147540850000006,"Ob'yezdnaya avtodoroga, 2/14К1, Miass, Chelyabinsk 456313, Russia"
2750,10731,,"POLYGON ((60.1446158 55.1239608, 60.1443311 55.1237395, 60.142821 55.1243744, 60.1431057 55.1245958, 60.1446158 55.1239608))",,,POINT (60.143718364413985 55.1241676415339),55.1241676415339,60.14371836441399,"Ob'yezdnaya avtodoroga, 2/16А, Miass, Chelyabinsk 456313, Russia"
2751,10732,,"POLYGON ((60.1417404 55.1225529, 60.1418724 55.1226954, 60.1407888 55.1230236, 60.1406568 55.1228811, 60.1417404 55.1225529))",,,POINT (60.14126459999999 55.122788250000006),55.122788250000006,60.14126459999999,"Ob'yezdnaya avtodoroga, 2/21, Miass, Chelyabinsk 456313, Russia"
2752,10733,,"POLYGON ((60.139647 55.1225935, 60.1395562 55.122635, 60.1394288 55.1225437, 60.1395196 55.1225023, 60.139647 55.1225935))",,,POINT (60.13953790490563 55.122568634452946),55.12256863445295,60.13953790490563,"Ob'yezdnaya avtodoroga, 2/21, Miass, Chelyabinsk 456313, Russia"
2753,10734,,"POLYGON ((60.1439758 55.124833, 60.1440498 55.1248021, 60.1438835 55.1246679, 60.1441155 55.1245713, 60.1440465 55.1245168, 60.1438049 55.1246184, 60.1437912 55.1246259, 60.1437814 55.1246341, 60.1437748 55.1246428, 60.1437709 55.1246542, 60.1437717 55.1246659, 60.1437786 55.1246791, 60.1437934 55.1246919, 60.1439758 55.124833))",,,POINT (60.143930524135484 55.124662449199185),55.12466244919919,60.143930524135484,"Ob'yezdnaya avtodoroga, 2/14ZH, Miass, Chelyabinsk 456313, Russia"
2754,10735,,"POLYGON ((60.1449118 55.1248914, 60.1448313 55.1249255, 60.1449397 55.125009, 60.1450201 55.1249749, 60.1449118 55.1248914))",,,POINT (60.1449257155636 55.124950195350515),55.12495019535052,60.1449257155636,"Ob'yezdnaya avtodoroga, 2/14, Miass, Chelyabinsk 456313, Russia"
2755,10736,,"POLYGON ((60.1405514 55.1208916, 60.1404583 55.1208654, 60.1403723 55.1209651, 60.1404653 55.1209914, 60.1405514 55.1208916))",,,POINT (60.1404618338671 55.120928376274534),55.12092837627453,60.1404618338671,"Ob'yezdnaya avtodoroga, 2/19, Miass, Chelyabinsk 456313, Russia"
2756,10737,,"POLYGON ((60.1433055 55.1231725, 60.1430128 55.1232953, 60.1430696 55.1233396, 60.1433623 55.1232168, 60.1433055 55.1231725))",,,POINT (60.14318754999999 55.12325605),55.12325605,60.14318754999999,"Ob'yezdnaya avtodoroga, 2/16А, Miass, Chelyabinsk 456313, Russia"
2757,10738,,"POLYGON ((60.1437601 55.1235268, 60.1439734 55.1234373, 60.1435188 55.123083, 60.1433055 55.1231725, 60.1433623 55.1232168, 60.1437601 55.1235268))",,,POINT (60.143639439777544 55.12330490002918),55.12330490002918,60.14363943977754,"Ob'yezdnaya avtodoroga, 2/16А, Miass, Chelyabinsk 456313, Russia"
2758,10739,,"POLYGON ((60.1439274 55.1231825, 60.1438368 55.1232222, 60.1436501 55.1230828, 60.1437407 55.1230431, 60.1439274 55.1231825))",,,POINT (60.14378875 55.12313265),55.12313265,60.14378875,"Ob'yezdnaya avtodoroga, 2/16А, Miass, Chelyabinsk 456313, Russia"
2759,10740,,"POLYGON ((60.1467446 55.1264901, 60.1466707 55.1265184, 60.1466306 55.1264842, 60.1467044 55.1264559, 60.1467446 55.1264901))",,,POINT (60.146687582880865 55.12648715083916),55.12648715083916,60.14668758288087,"Ob'yezdnaya avtodoroga, 2/20, Miass, Chelyabinsk 456313, Russia"
2760,10741,,"POLYGON ((60.1439848 55.1190243, 60.143986 55.1190796, 60.1438325 55.1190808, 60.1438312 55.1190255, 60.1439848 55.1190243))",,,POINT (60.14390862475137 55.11905254700074),55.11905254700074,60.14390862475137,"Ob'yezdnaya avtodoroga, 2/22, Miass, Chelyabinsk 456313, Russia"
2761,10742,,"POLYGON ((60.1453006 55.1190857, 60.1453051 55.1192504, 60.1458818 55.1192453, 60.1458774 55.1190806, 60.1453006 55.1190857))",Объездная дорога,,POINT (60.14559122467772 55.11916549762314),55.11916549762314,60.14559122467772,"Ob'yezdnaya avtodoroga, 4/49А, Miass, Chelyabinsk 456313, Russia"
2762,10743,,"POLYGON ((60.1477298 55.1253687, 60.1476377 55.125398, 60.1478147 55.1255805, 60.1479068 55.1255513, 60.1477298 55.1253687))",,,POINT (60.147772241342096 55.12547461173447),55.12547461173447,60.147772241342096,"Ob'yezdnaya avtodoroga, 2/14К1, Miass, Chelyabinsk 456313, Russia"
2763,10744,,"POLYGON ((60.1475206 55.1252461, 60.1475363 55.1253032, 60.1479036 55.1252702, 60.1479196 55.1253282, 60.1481155 55.1253106, 60.1480839 55.1251954, 60.1475206 55.1252461))",,,POINT (60.14786220310801 55.12526003572566),55.12526003572566,60.14786220310801,"Ob'yezdnaya avtodoroga, 7/3, Miass, Chelyabinsk 456313, Russia"
2764,10745,,"POLYGON ((60.143317 55.147178, 60.1434231 55.147164, 60.1433907 55.1470855, 60.1432853 55.1470995, 60.143317 55.147178))",,,POINT (60.1433540516426 55.147131789774654),55.147131789774654,60.1433540516426,"ulitsa Bogdana Khmel'nitskogo, 1B, Miass, Chelyabinsk 456300, Russia"
2765,10746,,"POLYGON ((60.0746055 55.0415853, 60.0745842 55.04147, 60.0748447 55.0414542, 60.0748659 55.0415695, 60.0746055 55.0415853))",,,POINT (60.07472507319827 55.04151974642017),55.04151974642017,60.07472507319827,"ulitsa Tel'mana, 54/3, Miass, Chelyabinsk 456305, Russia"
2766,10747,,"POLYGON ((60.1220591 55.0683909, 60.122043 55.0696983, 60.1219505 55.0696979, 60.1219662 55.0683905, 60.1220591 55.0683909))",,,POINT (60.12200470572726 55.06904392990605),55.06904392990605,60.12200470572726,"Parkovaya ulitsa, 60B, Miass, Chelyabinsk 456316, Russia"
2767,10748,,"POLYGON ((60.1283558 55.0604663, 60.1285541 55.0604704, 60.1285594 55.060386, 60.1283612 55.0603818, 60.1283558 55.0604663))",,,POINT (60.12845760484372 55.06042612790299),55.06042612790299,60.12845760484372,"Solnechnaya ulitsa, 9В/2, Miass, Chelyabinsk 456316, Russia"
2768,10749,,"POLYGON ((60.1286126 55.0605785, 60.1288109 55.0605826, 60.1288162 55.0604982, 60.128618 55.060494, 60.1286126 55.0605785))",,,POINT (60.128714404843706 55.06053832790299),55.06053832790299,60.128714404843706,"Solnechnaya ulitsa, 9В/2, Miass, Chelyabinsk 456316, Russia"
2769,10767,,"POLYGON ((60.1633711 55.1671846, 60.1636 55.1671749, 60.1635021 55.1664135, 60.1632732 55.1664231, 60.1633711 55.1671846))",,,POINT (60.16343659796419 55.166799028649976),55.166799028649976,60.16343659796419,"Akademicheskaya ulitsa, 4/1, Miass, Chelyabinsk 456320, Russia"
2770,10768,,"POLYGON ((60.164955 55.1654426, 60.1651862 55.1654183, 60.1651339 55.1652559, 60.1649027 55.1652802, 60.164955 55.1654426))",,,POINT (60.16504445 55.165349250000006),55.165349250000006,60.16504445,"ulitsa Il'men-Tau, 14, Miass, Chelyabinsk 456320, Russia"
2771,10769,,"POLYGON ((60.1661928 55.1630632, 60.166461 55.163031, 60.166425 55.1629329, 60.1661567 55.162965, 60.1661928 55.1630632))",,,POINT (60.166308849891536 55.162998026080096),55.162998026080096,60.166308849891536,"ulitsa Il'men-Tau, 25, Miass, Chelyabinsk 456320, Russia"
2772,10776,,"POLYGON ((60.1660573 55.1657613, 60.1661047 55.165893, 60.1663139 55.1658685, 60.1662666 55.1657368, 60.1660573 55.1657613))",,,POINT (60.166185621702844 55.165814895141125),55.165814895141125,60.16618562170285,"ulitsa Mechnikova, 22, Miass, Chelyabinsk 456320, Russia"
2773,10777,,"POLYGON ((60.1595248 55.1603963, 60.1595717 55.1604793, 60.1603079 55.1603437, 60.1602611 55.1602607, 60.1595248 55.1603963))",,,POINT (60.15991636218727 55.16037000142036),55.16037000142036,60.15991636218727,"prospekt Makeyeva, 36/2, Miass, Chelyabinsk 456320, Russia"
2774,10778,,"POLYGON ((60.1654834 55.161282, 60.1654123 55.1611333, 60.1651053 55.1611812, 60.1651764 55.1613299, 60.1654834 55.161282))",,,POINT (60.165294349999996 55.161231599999994),55.1612316,60.16529435,"ulitsa Il'men-Tau, 41, Miass, Chelyabinsk 456320, Russia"
2775,10779,,"POLYGON ((60.1610537 55.1737204, 60.1611799 55.1737212, 60.1611839 55.173496, 60.1610577 55.1734953, 60.1610537 55.1737204))",,,POINT (60.16111880466578 55.17360822529186),55.17360822529186,60.16111880466578,"ulitsa Blinova, 17, Miass, Chelyabinsk 456320, Russia"
2776,10780,,"POLYGON ((60.1457141 55.1530977, 60.1435664 55.153467, 60.1436264 55.1535811, 60.1457742 55.1532117, 60.1457141 55.1530977))",,,POINT (60.14467015617214 55.15333939611042),55.15333939611042,60.14467015617214,"ulitsa Bogdana Khmel'nitskogo, BOKS50, Miass, Chelyabinsk 456300, Russia"
2777,10781,,"POLYGON ((60.1435456 55.1533969, 60.1456699 55.1530345, 60.1456123 55.1529243, 60.143488 55.1532868, 60.1435456 55.1533969))",,,POINT (60.14457909743968 55.15316059961775),55.15316059961775,60.14457909743968,"ulitsa Bogdana Khmel'nitskogo, BOKS50, Miass, Chelyabinsk 456300, Russia"
2778,10782,,"POLYGON ((60.1427221 55.1491569, 60.1436971 55.1490342, 60.1436501 55.1489121, 60.1426751 55.1490347, 60.1427221 55.1491569))",,,POINT (60.14318603670179 55.14903448336431),55.14903448336431,60.14318603670179,"ulitsa Bogdana Khmel'nitskogo, 1G, Miass, Chelyabinsk 456300, Russia"
2779,10783,,"POLYGON ((60.1425089 55.1487216, 60.143555 55.1485576, 60.1434981 55.148439, 60.142452 55.148603, 60.1425089 55.1487216))",,,POINT (60.14300349999999 55.1485803),55.1485803,60.14300349999999,"ulitsa Bogdana Khmel'nitskogo, 1G, Miass, Chelyabinsk 456300, Russia"
2780,10784,,"POLYGON ((60.1424083 55.1485108, 60.1434745 55.1483284, 60.1434085 55.1482024, 60.1423423 55.1483848, 60.1424083 55.1485108))",,,POINT (60.142908399999996 55.14835659999999),55.14835659999999,60.1429084,"ulitsa Bogdana Khmel'nitskogo, 1G, Miass, Chelyabinsk 456300, Russia"
2781,10785,,"POLYGON ((60.1476426 55.1520843, 60.1478362 55.1520483, 60.1477647 55.1519226, 60.1475711 55.1519585, 60.1476426 55.1520843))",,,POINT (60.14770363997833 55.152003429938596),55.1520034299386,60.14770363997833,"ulitsa Bogdana Khmel'nitskogo, 46А, Miass, Chelyabinsk 456320, Russia"
2782,10786,,"POLYGON ((60.147641 55.153138, 60.1476627 55.1531812, 60.1477641 55.1531646, 60.1477423 55.1531214, 60.147641 55.153138))",,,POINT (60.14770252961033 55.15315130279693),55.15315130279693,60.14770252961033,"ulitsa Bogdana Khmel'nitskogo, 52, Miass, Chelyabinsk 456320, Russia"
2783,10806,,"POLYGON ((60.0784221 55.0793647, 60.0785871 55.0793983, 60.0786169 55.0793502, 60.0784519 55.0793166, 60.0784221 55.0793647))",,,POINT (60.07851949999999 55.079357449999996),55.07935745,60.07851949999999,"ulitsa Nekrasova, 63, Miass, Chelyabinsk 456306, Russia"
2784,10807,,"POLYGON ((60.0787419 55.0790043, 60.0788796 55.0790352, 60.0789109 55.0789895, 60.0787732 55.0789586, 60.0787419 55.0790043))",,,POINT (60.078826400000004 55.07899690000001),55.07899690000001,60.0788264,"ulitsa Nekrasova, 59, Miass, Chelyabinsk 456306, Russia"
2785,10808,,"POLYGON ((60.0794373 55.0778035, 60.0795715 55.0778328, 60.0796044 55.0777836, 60.0794702 55.0777542, 60.0794373 55.0778035))",,,POINT (60.079520831378105 55.077793518884356),55.07779351888436,60.079520831378105,"ulitsa Nekrasova, 43, Miass, Chelyabinsk 456306, Russia"
2786,10813,,"POLYGON ((60.0782266 55.0804872, 60.0783228 55.0804742, 60.0782986 55.0804155, 60.0782024 55.0804284, 60.0782266 55.0804872))",,,POINT (60.07826258788964 55.08045132872657),55.08045132872657,60.07826258788964,"ulitsa Nekrasova, 75, Miass, Chelyabinsk 456306, Russia"
2787,10814,,"POLYGON ((60.0775711 55.0794729, 60.0776941 55.0794974, 60.0777248 55.0794469, 60.0776018 55.0794224, 60.0775711 55.0794729))",,,POINT (60.07764795 55.07945990000001),55.07945990000001,60.07764795,"ulitsa Gogolya, 130, Miass, Chelyabinsk 456306, Russia"
2788,10815,,"POLYGON ((60.0776699 55.0792248, 60.077883 55.0792688, 60.0779123 55.0792224, 60.0776992 55.0791783, 60.0776699 55.0792248))",,,POINT (60.07779106681824 55.07922356699521),55.07922356699521,60.07779106681824,"ulitsa Gogolya, 128, Miass, Chelyabinsk 456306, Russia"
2789,10817,,"POLYGON ((60.0780904 55.0787433, 60.0782032 55.0787678, 60.0782319 55.0787244, 60.0781192 55.0786999, 60.0780904 55.0787433))",,,POINT (60.07816116903011 55.07873385191045),55.07873385191045,60.07816116903011,"ulitsa Gogolya, 120, Miass, Chelyabinsk 456306, Russia"
2790,10818,,"POLYGON ((60.0790169 55.0775052, 60.0790951 55.0775204, 60.0791234 55.0774727, 60.0790452 55.0774575, 60.0790169 55.0775052))",,,POINT (60.079070150000014 55.077488949999996),55.07748895,60.079070150000014,"ulitsa Gogolya, 108, Miass, Chelyabinsk 456306, Russia"
2791,10822,,"POLYGON ((60.0843745 55.058448, 60.0844776 55.0584194, 60.0844442 55.05838, 60.0843412 55.0584086, 60.0843745 55.058448))",,,POINT (60.08440938208223 55.05841400122059),55.05841400122059,60.08440938208223,"ulitsa Lomonosova, 65/1, Miass, Chelyabinsk 456305, Russia"
2792,10823,,"POLYGON ((60.0926533 55.0569175, 60.0926257 55.0568067, 60.0924777 55.0568188, 60.0924809 55.0568313, 60.0924385 55.0568348, 60.0924497 55.0568797, 60.092347 55.0568881, 60.092352 55.056908, 60.0922744 55.0569144, 60.0922827 55.0569478, 60.0926533 55.0569175))",,,POINT (60.09249871025848 55.05688372427375),55.05688372427375,60.09249871025848,"ulitsa Lomonosova, 4А, Miass, Chelyabinsk 456305, Russia"
2793,10851,,"POLYGON ((60.0888607 55.0521017, 60.0887434 55.0521533, 60.0888185 55.0522094, 60.0889358 55.0521578, 60.0888607 55.0521017))",,,POINT (60.0888396 55.05215555),55.05215555,60.0888396,"Drazhnaya ulitsa, 58, Miass, Chelyabinsk 456305, Russia"
2794,10899,,"POLYGON ((60.0938228 55.0559941, 60.0937466 55.0560182, 60.0937828 55.0560558, 60.093859 55.0560318, 60.0938228 55.0559941))",,,POINT (60.09380281001906 55.05602496787894),55.05602496787894,60.09380281001906,"Drazhnaya ulitsa, 10, Miass, Chelyabinsk 456305, Russia"
2795,10900,,"POLYGON ((60.0934339 55.0558421, 60.093329 55.0558893, 60.0934081 55.0559469, 60.093513 55.0558997, 60.0934339 55.0558421))",,,POINT (60.093421 55.0558945),55.0558945,60.093421,"Drazhnaya ulitsa, 12, Miass, Chelyabinsk 456305, Russia"
2796,10902,,"POLYGON ((60.0935143 55.0560011, 60.0934201 55.0560368, 60.0934965 55.0561029, 60.0935908 55.0560671, 60.0935143 55.0560011))",,,POINT (60.09350543000514 55.05605198570097),55.05605198570097,60.09350543000514,"Drazhnaya ulitsa, 10, Miass, Chelyabinsk 456305, Russia"
2797,10903,,"POLYGON ((60.0939877 55.0561017, 60.0939224 55.0561221, 60.0939801 55.0561827, 60.0940454 55.0561624, 60.0939877 55.0561017))",,,POINT (60.093983901517134 55.05614221716375),55.05614221716375,60.093983901517134,"Satkinskaya ulitsa, 1А, Miass, Chelyabinsk 456305, Russia"
2798,11096,,"POLYGON ((60.0883833 55.0611074, 60.088271 55.061133, 60.0883341 55.0612236, 60.0884463 55.061198, 60.0883833 55.0611074))",,,POINT (60.088358668928215 55.061165494658674),55.061165494658674,60.088358668928215,"Tsentral'nyy pereulok, 50, Miass, Chelyabinsk 456305, Russia"
2799,11097,,"POLYGON ((60.0890484 55.0616435, 60.0889007 55.0616861, 60.0889959 55.0617944, 60.0891437 55.0617518, 60.0890484 55.0616435))",,,POINT (60.08902218190037 55.06171895411874),55.06171895411874,60.08902218190037,"Torgovaya ulitsa, 45, Miass, Chelyabinsk 456305, Russia"
2800,11141,,"POLYGON ((60.087935 55.0610494, 60.0878983 55.0610088, 60.0878027 55.0610372, 60.0878394 55.0610778, 60.087935 55.0610494))",,,POINT (60.08786884999999 55.0610433),55.0610433,60.08786884999999,"Torgovaya ulitsa, 15A, Miass, Chelyabinsk 456305, Russia"
2801,11167,,"POLYGON ((60.0876363 55.059327, 60.0877814 55.059307, 60.0877358 55.0591987, 60.0875907 55.0592187, 60.0876363 55.059327))",,,POINT (60.08768605 55.05926285),55.05926285,60.08768605,"ulitsa Pechenkina, 54, Miass, Chelyabinsk 456305, Russia"
2802,11228,,"POLYGON ((60.1018204 54.9751862, 60.101897 54.9751524, 60.1018088 54.9750866, 60.1017322 54.9751203, 60.1018204 54.9751862))",,,POINT (60.10181460198614 54.97513638372019),54.97513638372019,60.10181460198614,"Avtomekhanicheskiy pereulok, 30, Miass, Chelyabinsk 456302, Russia"
2803,11232,,"POLYGON ((60.1007058 54.9757401, 60.1007646 54.975712, 60.1006725 54.9756486, 60.1006137 54.9756768, 60.1007058 54.9757401))",,,POINT (60.10068914337173 54.97569436512051),54.97569436512051,60.10068914337173,"Avtomekhanicheskiy pereulok, 24, Miass, Chelyabinsk 456302, Russia"
2804,11235,,"POLYGON ((60.1007248 54.9758391, 60.1008185 54.9757945, 60.1007602 54.9757542, 60.1006665 54.9757987, 60.1007248 54.9758391))",,,POINT (60.10074249296964 54.97579663352759),54.97579663352759,60.10074249296964,"Avtomekhanicheskiy pereulok, 22A, Miass, Chelyabinsk 456302, Russia"
2805,11236,,"POLYGON ((60.1011638 54.9756757, 60.1012275 54.9756473, 60.1011643 54.9756005, 60.1011005 54.9756289, 60.1011638 54.9756757))",,,POINT (60.101164016682716 54.975638097587634),54.975638097587634,60.10116401668272,"Avtomekhanicheskiy pereulok, 26, Miass, Chelyabinsk 456302, Russia"
2806,11237,,"POLYGON ((60.1003554 54.9755761, 60.1004291 54.9755429, 60.1003137 54.9754583, 60.1002399 54.9754915, 60.1003554 54.9755761))",,,POINT (60.10033451489333 54.9755171949904),54.9755171949904,60.10033451489333,"Avtomekhanicheskiy pereulok, 11, Miass, Chelyabinsk 456302, Russia"
2807,11242,,"POLYGON ((60.0952519 54.9783345, 60.0953821 54.9782702, 60.0953132 54.9782243, 60.095183 54.9782886, 60.0952519 54.9783345))",,,POINT (60.09528255 54.97827940000001),54.97827940000001,60.09528255,"Avtomekhanicheskiy pereulok, 2, Miass, Chelyabinsk 456302, Russia"
2808,11248,,"POLYGON ((60.1044262 54.9739675, 60.1045437 54.9739207, 60.1044686 54.9738586, 60.1043512 54.9739054, 60.1044262 54.9739675))",,,POINT (60.104447432833055 54.97391305128491),54.97391305128491,60.104447432833055,"ulitsa Kutuzova, 9, Miass, Chelyabinsk 456302, Russia"
2809,11278,,"POLYGON ((60.0963788 54.99552, 60.0970734 54.9956551, 60.0968759 54.9959891, 60.0971642 54.9960452, 60.0974727 54.9955238, 60.0971875 54.9954683, 60.0971563 54.995521, 60.0964585 54.9953852, 60.0963788 54.99552))",,,POINT (60.097017495714056 54.995665895904594),54.995665895904594,60.097017495714056,"Bazarnyy pereulok, 17, Miass, Chelyabinsk 456323, Russia"
2810,11279,,"POLYGON ((60.0969538 54.995341, 60.0970957 54.995334, 60.0970855 54.9952657, 60.0969436 54.9952727, 60.0969538 54.995341))",,,POINT (60.09701965 54.99530335000001),54.99530335000001,60.09701965,"Bazarnyy pereulok, 19, Miass, Chelyabinsk 456323, Russia"
2811,11280,,"POLYGON ((60.0965207 54.9961279, 60.0970293 54.9962288, 60.0970868 54.9961335, 60.0965782 54.9960325, 60.0965207 54.9961279))",,,POINT (60.096803710808864 54.99613066627898),54.99613066627898,60.096803710808864,"Bazarnyy pereulok, 17, Miass, Chelyabinsk 456323, Russia"
2812,11297,,"POLYGON ((60.095081 54.9977725, 60.0953628 54.9978453, 60.0954559 54.9977268, 60.0951741 54.997654, 60.095081 54.9977725))",,,POINT (60.095268449999985 54.997749649999996),54.99774965,60.09526844999999,"Bazarnyy pereulok, 47А, Miass, Chelyabinsk 456323, Russia"
