,name,geometry,addr:street,addr:housenumber,centroid,lat,lon
59,,"POLYGON ((60.1529021 55.1619586, 60.1530945 55.1619239, 60.1534796 55.1618545, 60.1536639 55.1618216, 60.1536152 55.1617326, 60.1534912 55.1617547, 60.1534837 55.1617411, 60.1533511 55.1617648, 60.1533577 55.1617768, 60.1530946 55.161824, 60.1530876 55.1618114, 60.1529459 55.1618368, 60.1529532 55.16185, 60.1528522 55.1618682, 60.1529021 55.1619586))",Олимпийская улица,13,POINT (60.15325481017302 55.16184268534956),55.16184268534956,60.15325481017302
60,,"POLYGON ((60.1431603 55.1366949, 60.1432702 55.1366918, 60.1432438 55.1363858, 60.1431339 55.1363889, 60.1431603 55.1366949))",улица Богдана Хмельницкого,86/1,POINT (60.14320205 55.136540350000004),55.13654035,60.14320205
61,,"POLYGON ((60.1623799 55.1657592, 60.1624824 55.1653831, 60.1622813 55.1653652, 60.1621791 55.1657398, 60.1623799 55.1657592))",проспект Макеева,56,POINT (60.16233073696763 55.165561847720554),55.16556184772056,60.16233073696763
62,,"POLYGON ((60.1605943 55.1630281, 60.1604325 55.1630621, 60.1609896 55.163928, 60.1611513 55.163894, 60.1605943 55.1630281))",проспект Макеева,44,POINT (60.16079189943123 55.16347801076355),55.16347801076355,60.16079189943123
63,,"POLYGON ((60.1581304 55.162773, 60.1587776 55.1626447, 60.1586438 55.1624244, 60.1579966 55.1625526, 60.1581304 55.162773))",проспект Макеева,65,POINT (60.15838707908637 55.16259868086708),55.16259868086708,60.15838707908637
64,,"POLYGON ((60.1084753 55.0418671, 60.1093611 55.042242, 60.1094671 55.0421598, 60.1085813 55.0417848, 60.1084753 55.0418671))",улица Академика Павлова,15,POINT (60.10897114276248 55.04201339977473),55.04201339977473,60.10897114276248
65,,"POLYGON ((60.1056246 55.0442426, 60.1057663 55.0443016, 60.1067538 55.0435222, 60.1066121 55.0434632, 60.1056246 55.0442426))",улица Академика Павлова,5,POINT (60.10618920000001 55.0438824),55.0438824,60.10618920000001
66,,"POLYGON ((60.1121406 55.0468283, 60.1123261 55.0468281, 60.1123245 55.0463384, 60.112139 55.0463386, 60.1121406 55.0468283))",улица Романенко,97,POINT (60.11223255 55.04658335),55.04658335,60.11223255
67,,"POLYGON ((60.1121416 55.0454208, 60.1123513 55.0454205, 60.1123494 55.0449416, 60.1121397 55.0449419, 60.1121416 55.0454208))",улица Лихачёва,17,POINT (60.11224549999999 55.045181199999995),55.0451812,60.11224549999999
68,,"POLYGON ((60.1043655 55.0475565, 60.1043654 55.0474918, 60.1043653 55.0473625, 60.1043652 55.0472332, 60.1043651 55.0471039, 60.104365 55.0470392, 60.1041531 55.0470392, 60.1041536 55.0475565, 60.1043655 55.0475565))",улица 8 Июля,47,POINT (60.10425929998821 55.047297836663446),55.047297836663446,60.10425929998821
69,,"POLYGON ((60.1069871 55.0465773, 60.1069862 55.0457169, 60.1067698 55.045717, 60.1067699 55.0457887, 60.10677 55.0459321, 60.1067702 55.0460755, 60.1067703 55.0462188, 60.1067705 55.0463622, 60.1067706 55.0465056, 60.1067707 55.0465773, 60.1069871 55.0465773))",проспект Автозаводцев,56,POINT (60.10687845209984 55.04614712908876),55.04614712908876,60.10687845209984
70,,"POLYGON ((60.1049716 55.0440378, 60.1051347 55.0441056, 60.1061876 55.0432747, 60.1060245 55.0432068, 60.1049716 55.0440378))",улица Академика Павлова,3,POINT (60.10557964356554 55.04365618932714),55.04365618932714,60.10557964356554
71,,"POLYGON ((60.1061707 55.0430899, 60.1063411 55.0431618, 60.1072466 55.0424572, 60.1070762 55.0423853, 60.1061707 55.0430899))",улица Академика Павлова,9,POINT (60.10670865000001 55.04277355000001),55.04277355000001,60.10670865000001
72,,"POLYGON ((60.1050416 55.0449445, 60.1050439 55.0443018, 60.1048463 55.0443015, 60.104844 55.0449443, 60.1050416 55.0449445))",улица Академика Павлова,1,POINT (60.10494394743843 55.04462302489976),55.04462302489976,60.10494394743843
73,Вега,"POLYGON ((60.1042206 55.045198, 60.1044241 55.0451965, 60.1046277 55.045195, 60.1046241 55.0450311, 60.1042169 55.045034, 60.1042206 55.045198))",улица Академика Павлова,1А,POINT (60.10442230408349 55.04511452177851),55.04511452177851,60.10442230408349
74,,"POLYGON ((60.1052352 55.0463627, 60.1052345 55.0457175, 60.1050185 55.0457176, 60.1050186 55.0457983, 60.1050188 55.0459596, 60.1050189 55.0461209, 60.1050191 55.0462822, 60.1050192 55.0463628, 60.1052352 55.0463627))",улица Лихачёва,20,POINT (60.10512684998833 55.046040161668124),55.04604016166813,60.10512684998833
75,,"POLYGON ((60.1048259 55.0452018, 60.1068368 55.0451945, 60.1068354 55.0450745, 60.1069691 55.0450741, 60.1069669 55.0448764, 60.1067508 55.0448772, 60.106753 55.0450748, 60.1048246 55.0450818, 60.1048259 55.0452018))",улица Лихачёва,25,POINT (60.10598545517935 55.045113709334586),55.045113709334586,60.10598545517935
